instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned, ref_size, ref_nodes, ref_time, match
g48,g89,ll,35,35,1463454324,1000.02,1,575668348,388.637,1057498170,1057498170,0,,,0,MISSING_DATA
g48,g90,ll,40,49,1392998130,1000.02,1,14018068,9.1662,1002725049,1002725049,0,,,0,MISSING_DATA
g48,g91,ll,39,50,1128599756,1000.02,1,1034548190,928.259,963377910,963377910,0,,,0,MISSING_DATA
g48,g92,ll,38,55,1145112288,1000.02,1,15594,0.0307296,937410328,937410328,0,,,0,MISSING_DATA
g48,g93,ll,48,90,2295250216,1000.04,1,7551405,2.93045,1570237999,1570237999,0,,,0,MISSING_DATA
g48,g94,ll,40,56,1136057242,1000.02,1,92497493,80.4406,825871173,825871173,0,,,0,MISSING_DATA
g48,g95,ll,40,42,1084140727,1000.04,1,254362385,230.892,750247359,750247359,0,,,0,MISSING_DATA
g48,g96,ll,40,48,824606830,1000.03,1,554671405,679.248,607918234,607918234,0,,,0,MISSING_DATA
g48,g97,ll,35,38,554451425,1000.03,1,10218908,14.3051,459216600,459216600,0,,,0,MISSING_DATA
g48,g98,ll,37,41,865730894,1000.04,1,7960735,9.12942,650984600,650984600,0,,,0,MISSING_DATA
g48,g99,ll,38,40,1068938702,1000.03,1,951037597,889.212,805189514,805189514,0,,,0,MISSING_DATA
g49,g100,ll,23,15,312722082,1000.06,1,127475931,407.101,312366255,312366255,0,,,0,MISSING_DATA
g49,g101,ll,28,26,645469126,1000.03,1,466584,0.495555,557158438,557158438,0,,,0,MISSING_DATA
g49,g102,ll,29,28,640368660,1000.04,1,1221563,1.32778,568598456,568598456,0,,,0,MISSING_DATA
g49,g103,ll,27,26,4328405903,1000.04,1,2676158673,187.352,3973320723,3973320723,0,,,0,MISSING_DATA
g49,g104,ll,43,94,430610670,1000.05,1,426,0.000449563,381965460,381965460,0,,,0,MISSING_DATA
g49,g105,ll,42,108,687380900,1000.06,1,521163531,873.437,583645471,583645471,0,,,0,MISSING_DATA
g49,g106,ll,44,102,483724820,1000.09,1,723250,1.26907,417337817,417337817,0,,,0,MISSING_DATA
