instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned, ref_size, ref_nodes, ref_time, match
g77,g102,dal,38,240,815872277,1000.03,1,1444881,2.1495,706856055,706856055,0,,,0,MISSING_DATA
g77,g103,dal,36,288,859665879,1000.04,1,21203,0.077797,770885892,770885892,0,,,0,MISSING_DATA
g77,g104,dal,22,72,432733346,1000.06,1,23,0.000271719,362254855,362254855,0,,,0,MISSING_DATA
g77,g105,dal,360,28044,8061182,24.4739,0,361,0.00438846,7001510,7001510,0,,,0,MISSING_DATA
g77,g106,dal,360,28044,26404242,119.77,0,8246207,57.4396,23174211,23174211,0,,,0,MISSING_DATA
g77,g107,dal,360,28044,115618803,415.294,0,101674761,363.869,102103559,102103559,0,,,0,MISSING_DATA
g77,g108,dal,360,28044,24985641,130.834,0,8752711,67.8237,21844833,21844833,0,,,0,MISSING_DATA
g77,g109,dal,360,28044,59872112,273.506,0,37055372,187.527,46285697,46285697,0,,,0,MISSING_DATA
g77,g110,dal,360,28044,54806925,255.038,0,5946885,65.0934,51592704,51592704,0,,,0,MISSING_DATA
g77,g111,dal,360,28044,32654164,196.538,0,9758723,94.4006,28834322,28834322,0,,,0,MISSING_DATA
g77,g112,dal,26,144,152868578,1000.22,1,27,0.000631662,104336843,104336843,0,,,0,MISSING_DATA
g77,g78,dal,183,0,2953909040,1000.05,1,535146,0.694399,1976456563,1976456563,0,,,0,MISSING_DATA
g77,g79,dal,31,168,1822987344,1000.02,1,389174692,205.681,1237110647,1237110647,0,,,0,MISSING_DATA
g77,g80,dal,360,28044,695911,0.919511,0,361,0.00166109,600052,600052,0,360,72979309,52.516,PASS
g77,g81,dal,36,288,1997375654,1000.02,1,17734,0.0299929,1296089811,1296089811,0,,,0,MISSING_DATA
g77,g82,dal,36,288,1997335897,1000.02,1,17734,0.0297818,1296054172,1296054172,0,,,0,MISSING_DATA
g77,g83,dal,32,220,1591579052,1000.02,1,96779,0.11287,1095347521,1095347521,0,,,0,MISSING_DATA
g77,g84,dal,44,281,2224998452,1000.03,1,2458266,0.926444,1853526617,1853526617,0,,,0,MISSING_DATA
g77,g85,dal,360,28044,3409980,5.11729,0,1931812,3.2629,3143759,3143759,0,360,4671415,5.58,PASS
g77,g86,dal,360,28044,3286197,4.90981,0,1811856,3.04074,3020675,3020675,0,360,10603729,15.447,PASS
g77,g87,dal,360,28044,2592374,3.22568,0,361,0.00201082,2328765,2328765,0,,,0,MISSING_DATA
g77,g88,dal,360,28044,2816520,3.4824,0,361,0.00196545,2552161,2552161,0,,,0,MISSING_DATA
g77,g89,dal,360,28044,3391325,5.04901,0,1594963,2.76372,3103525,3103525,0,360,5545090,6.853,PASS
g77,g90,dal,360,28044,910275622,622.984,0,906843111,618.024,542084705,542084705,0,,,0,MISSING_DATA
g77,g91,dal,24,119,1011036478,1000.02,1,25,0.000137187,684366400,684366400,0,,,0,MISSING_DATA
g77,g92,dal,32,255,846227061,1000.02,1,88975,0.242675,639873302,639873302,0,,,0,MISSING_DATA
g77,g93,dal,52,667,9043399146,1000.04,1,6725953,1.26487,6822658663,6822658663,0,,,0,MISSING_DATA
g77,g94,dal,360,28044,7946089,18.5608,0,3665390,11.0519,7436399,7436399,0,,,0,MISSING_DATA
g77,g95,dal,360,28044,4445954,14.0188,0,2232487,8.41801,4105824,4105824,0,,,0,MISSING_DATA
g77,g96,dal,360,28044,2397528,5.88038,0,361,0.00307778,2022473,2022473,0,,,0,MISSING_DATA
g77,g97,dal,360,28044,4633513,14.2939,0,2228374,8.49173,4260492,4260492,0,360,27751515,49.2,PASS
g77,g98,dal,360,28044,2965255,6.64058,0,361,0.00311088,2515768,2515768,0,,,0,MISSING_DATA
g77,g99,dal,360,28044,2954524,6.03841,0,361,0.00280077,2507611,2507611,0,,,0,MISSING_DATA
g78,g100,dal,170,298,556873898,1000.36,1,6688687,20.6884,432474813,432474813,0,,,0,MISSING_DATA
g78,g101,dal,248,643,1371917103,1000.03,1,194165250,141.706,1086787988,1086787988,0,,,0,MISSING_DATA
g78,g102,dal,237,622,746118031,1000.06,1,71418,0.228681,616637957,616637957,0,,,0,MISSING_DATA
g78,g103,dal,242,582,1918939539,1000.04,1,292159447,127.433,1515803493,1515803493,0,,,0,MISSING_DATA
g78,g104,dal,202,430,330271264,1000.04,1,45025,0.248756,289089803,289089803,0,,,0,MISSING_DATA
g78,g105,dal,204,411,754568023,1000.08,1,1163497,3.41095,565828467,565828467,0,,,0,MISSING_DATA
g78,g106,dal,211,467,522333095,1000.1,1,30256560,60.4442,427088996,427088996,0,,,0,MISSING_DATA
g78,g107,dal,204,402,494440899,1000.21,1,3366433,9.55211,427190001,427190001,0,,,0,MISSING_DATA
g78,g108,dal,203,444,462074542,1000.15,1,126332899,270.926,369085062,369085062,0,,,0,MISSING_DATA
g78,g109,dal,232,582,549385173,1000.09,1,216230326,406.472,363405594,363405594,0,,,0,MISSING_DATA
g78,g110,dal,242,607,493258716,1000.1,1,243,0.00384703,447638297,447638297,0,,,0,MISSING_DATA
g78,g111,dal,211,467,397120902,1000.18,1,31986901,85.5625,323404439,323404439,0,,,0,MISSING_DATA
g78,g112,dal,196,342,155334720,1005.41,1,397333,4.8197,134468124,134468124,0,,,0,MISSING_DATA
g78,g79,dal,267,724,4122765769,1000.02,1,48917924,11.5491,2961330921,2961330921,0,,,0,MISSING_DATA
g78,g80,dal,177,308,790223848,1000.12,1,1815251,2.21988,751153220,751153220,0,,,0,MISSING_DATA
g78,g81,dal,226,482,4555993723,1000.03,1,374209487,82.1977,3344535305,3344535305,0,,,0,MISSING_DATA
g78,g82,dal,226,482,4969585715,1000.03,1,374209487,74.492,3660868927,3660868927,0,,,0,MISSING_DATA
g78,g83,dal,262,734,3935335403,1000.02,1,3318880613,845.067,2580945312,2580945312,0,,,0,MISSING_DATA
