instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned, ref_size, ref_nodes, ref_time, match
g2,g95,mcsplit,10,10,2057,0.0241074,0,20,2.48E-05,2045,2045,0,10,2057,0.022,PASS
g2,g96,mcsplit,10,10,2122,0.0220926,0,88,7.21E-05,2086,2086,0,10,2122,0.022,PASS
g2,g97,mcsplit,10,10,3047,0.0519959,0,1018,0.0015139,2697,2697,0,10,3047,0.023,PASS
g2,g98,mcsplit,10,10,2103,0.0528213,0,54,0.000109936,2085,2085,0,10,2103,0.022,PASS
g2,g99,mcsplit,10,10,2103,0.0387082,0,54,8.00E-05,2085,2085,0,10,2103,0.022,PASS
g20,g100,mcsplit,10,7,765865075,1000.03,1,63950549,49.6368,532219706,532219706,0,,,0,MISSING_DATA
g20,g101,mcsplit,13,14,1138786563,1000.02,1,553824110,437.582,934832623,934832623,0,,,0,MISSING_DATA
g20,g102,mcsplit,14,17,1213901973,1000.03,1,1040258767,838.606,1042734129,1042734129,0,,,0,MISSING_DATA
g20,g103,mcsplit,13,14,1488971002,1000.03,1,229901298,111.008,1339317620,1339317620,0,,,0,MISSING_DATA
g20,g104,mcsplit,16,33,747853002,1000.04,1,37868436,50.516,541326899,541326899,0,,,0,MISSING_DATA
g20,g105,mcsplit,16,33,654689682,1000.06,1,38564796,60.1423,473674303,473674303,0,,,0,MISSING_DATA
g20,g106,mcsplit,16,30,532012616,1000.06,1,91622002,172.563,422654998,422654998,0,,,0,MISSING_DATA
g20,g107,mcsplit,16,35,610863451,1000.06,1,3836704,5.11918,450351708,450351708,0,,,0,MISSING_DATA
g20,g108,mcsplit,16,35,550411976,1000.07,1,16996480,25.3261,405536983,405536983,0,,,0,MISSING_DATA
g20,g109,mcsplit,16,28,438583267,1000.07,1,45912926,93.7676,332327653,332327653,0,,,0,MISSING_DATA
g20,g110,mcsplit,14,18,607478550,1000.07,1,1328,0.00334179,534923519,534923519,0,,,0,MISSING_DATA
g20,g111,mcsplit,16,30,428858174,1000.09,1,91622002,213.835,340245217,340245217,0,,,0,MISSING_DATA
g20,g112,mcsplit,14,22,244089919,1000.12,1,2020669,7.47744,219662997,219662997,0,,,0,MISSING_DATA
g20,g21,mcsplit,11,39,922936018,147.65,0,401214,0.0596927,655866500,655866500,0,11,451534785,56.695,PASS
g20,g22,mcsplit,16,30,7135236140,1000.02,1,887814167,120.562,5185101187,5185101187,0,,,0,MISSING_DATA
g20,g23,mcsplit,16,47,9207993314,1000.02,1,3264471837,381.171,7372983936,7372983936,0,,,0,MISSING_DATA
g20,g24,mcsplit,14,18,8937374629,1000.02,1,199904273,20.5547,7555335492,7555335492,0,,,0,MISSING_DATA
g20,g25,mcsplit,15,32,9191621772,1000.02,1,6567286097,711.424,7514756943,7514756943,0,,,0,MISSING_DATA
g20,g26,mcsplit,16,32,7831917766,1000.02,1,392507850,44.9592,5973305344,5973305344,0,,,0,MISSING_DATA
g20,g27,mcsplit,17,40,6495115528,1000.01,1,1805544961,261.412,4500140110,4500140110,0,,,0,MISSING_DATA
g20,g28,mcsplit,14,16,6677501641,1000.02,1,11687341,1.52728,5324492487,5324492487,0,,,0,MISSING_DATA
g20,g29,mcsplit,19,52,4493192656,1000.02,1,287593121,60.0511,2651190513,2651190513,0,,,0,MISSING_DATA
g20,g30,mcsplit,18,44,4864727305,1000.01,1,10873284,2.04845,2879925766,2879925766,0,,,0,MISSING_DATA
g20,g31,mcsplit,19,54,4673232869,1000.02,1,3097080065,646.069,2713241327,2713241327,0,,,0,MISSING_DATA
g20,g32,mcsplit,8,28,1476634935,321.052,0,10204,0.0022165,1461582573,1461582573,0,8,403156439,65.542,PASS
g20,g33,mcsplit,16,29,6555120068,1000.02,1,1512885,0.231537,4376920167,4376920167,0,,,0,MISSING_DATA
g20,g34,mcsplit,15,21,7375885403,1000.02,1,502264808,65.999,5270866923,5270866923,0,,,0,MISSING_DATA
g20,g35,mcsplit,16,30,6053573289,1000.02,1,163069290,26.0558,4265584262,4265584262,0,,,0,MISSING_DATA
g20,g36,mcsplit,16,28,4827355732,1000.02,1,865272653,175.723,3419799979,3419799979,0,,,0,MISSING_DATA
g20,g37,mcsplit,18,38,3706883041,1000.02,1,9715837,2.38667,2511440934,2511440934,0,,,0,MISSING_DATA
g20,g38,mcsplit,11,13,6463431526,1000.02,1,35595660,5.17884,6309602540,6309602540,0,,,0,MISSING_DATA
g20,g39,mcsplit,15,26,6604539316,1000.02,1,3598,0.000669832,4413935869,4413935869,0,,,0,MISSING_DATA
g20,g40,mcsplit,19,71,3345136549,1000.02,1,656217034,185.597,2149910529,2149910529,0,,,0,MISSING_DATA
g20,g41,mcsplit,16,31,5343174603,1000.02,1,1223831,0.213734,3587611940,3587611940,0,,,0,MISSING_DATA
g20,g42,mcsplit,17,34,5396628113,1000.02,1,250279099,43.7772,3941595546,3941595546,0,,,0,MISSING_DATA
g20,g43,mcsplit,18,39,5799844539,1000.02,1,152921831,23.7096,4143513808,4143513808,0,,,0,MISSING_DATA
g20,g44,mcsplit,18,49,4706369942,1000.02,1,18909265,3.6846,2815942739,2815942739,0,,,0,MISSING_DATA
g20,g45,mcsplit,18,46,4754641026,1000.02,1,12778046,2.49379,2898159291,2898159291,0,,,0,MISSING_DATA
g20,g46,mcsplit,18,38,4464613186,1000.02,1,26268909,5.47088,2851726619,2851726619,0,,,0,MISSING_DATA
g20,g47,mcsplit,18,39,4536837486,1000.01,1,836814783,176.572,2898438223,2898438223,0,,,0,MISSING_DATA
g20,g48,mcsplit,18,39,3803326682,1000.02,1,80947781,20.2145,2375458780,2375458780,0,,,0,MISSING_DATA
g20,g49,mcsplit,17,43,4027138409,1000.01,1,11649699,2.25236,2976795120,2976795120,0,,,0,MISSING_DATA
g20,g50,mcsplit,18,47,4148448774,1000.02,1,253110959,56.8082,3121675282,3121675282,0,,,0,MISSING_DATA
g20,g51,mcsplit,16,33,5105612014,1000.02,1,964207697,169.485,4094469063,4094469063,0,,,0,MISSING_DATA
g20,g52,mcsplit,16,24,4433619913,1000.01,1,262963519,52.0679,3688941726,3688941726,0,,,0,MISSING_DATA
g20,g53,mcsplit,15,30,5010745510,1000.01,1,1341946,0.21985,3902390786,3902390786,0,,,0,MISSING_DATA
g20,g54,mcsplit,16,26,4347485772,1000.01,1,3747751415,852.457,3402427615,3402427615,0,,,0,MISSING_DATA
g20,g55,mcsplit,16,24,4288585173,1000.02,1,1541186607,340.548,3377977906,3377977906,0,,,0,MISSING_DATA
g20,g56,mcsplit,15,24,4433136958,1000.02,1,60936453,11.7866,3474197407,3474197407,0,,,0,MISSING_DATA
g20,g57,mcsplit,12,16,2756048774,1000.02,1,504653000,167.583,2649992828,2649992828,0,,,0,MISSING_DATA
g20,g58,mcsplit,17,37,4373116539,1000.01,1,1846088292,406.295,3332600887,3332600887,0,,,0,MISSING_DATA
g20,g59,mcsplit,17,34,4551729776,1000.01,1,4185383830,912.107,3468578672,3468578672,0,,,0,MISSING_DATA
g20,g60,mcsplit,18,46,4215185022,1000.02,1,2996184704,698.851,3016776469,3016776469,0,,,0,MISSING_DATA
g20,g61,mcsplit,15,26,5182142908,1000.01,1,3598,0.000944802,3509095133,3509095133,0,,,0,MISSING_DATA
g20,g62,mcsplit,16,24,3905031978,1000.02,1,2898447878,732.158,3365031136,3365031136,0,,,0,MISSING_DATA
g20,g63,mcsplit,17,36,3702367742,1000.01,1,15103817,3.20141,2597529794,2597529794,0,,,0,MISSING_DATA
g20,g64,mcsplit,19,59,3279184392,1000.01,1,27348813,7.63107,2429278338,2429278338,0,,,0,MISSING_DATA
g20,g65,mcsplit,16,24,2755666057,1000.03,1,1052481716,360.023,2319673107,2319673107,0,,,0,MISSING_DATA
g20,g66,mcsplit,15,20,3446443075,1000.02,1,2694686,0.695376,2781897395,2781897395,0,,,0,MISSING_DATA
g20,g67,mcsplit,13,14,3268722743,1000.02,1,2046207,0.433986,2623952710,2623952710,0,,,0,MISSING_DATA
g20,g68,mcsplit,20,54,3555410398,1000.02,1,2047979,0.419613,2212130367,2212130367,0,,,0,MISSING_DATA
g20,g69,mcsplit,16,28,3292706036,1000.02,1,9818338,2.81744,2297215400,2297215400,0,,,0,MISSING_DATA
g20,g70,mcsplit,14,19,2800116576,1000.02,1,1732601,0.477458,2129833704,2129833704,0,,,0,MISSING_DATA
g20,g71,mcsplit,16,30,3339033887,1000.02,1,264474143,76.2067,2272998137,2272998137,0,,,0,MISSING_DATA
g20,g72,mcsplit,16,35,2572607871,1000.02,1,12214729,3.85373,1891482586,1891482586,0,,,0,MISSING_DATA
g20,g73,mcsplit,17,41,3032654956,1000.01,1,198235840,60.9585,2357875619,2357875619,0,,,0,MISSING_DATA
g20,g74,mcsplit,15,21,2964408005,1000.01,1,571630311,188.098,2817044309,2817044309,0,,,0,MISSING_DATA
g20,g75,mcsplit,15,23,2974888998,1000.01,1,24178062,7.85159,2555211687,2555211687,0,,,0,MISSING_DATA
g20,g76,mcsplit,12,13,4820720346,1000.02,1,3590623203,693.682,4661707037,4661707037,0,,,0,MISSING_DATA
g20,g77,mcsplit,10,13,6076746455,1000.01,1,16210,0.00655455,5945376669,5945376669,0,,,0,MISSING_DATA
g20,g78,mcsplit,15,23,2811990860,1000.02,1,119285309,36.5065,2302497922,2302497922,0,,,0,MISSING_DATA
g20,g79,mcsplit,16,28,2151288518,1000.02,1,1162488903,518.3,1710846209,1710846209,0,,,0,MISSING_DATA
g20,g80,mcsplit,13,14,922813646,1000.03,1,2278015,2.14922,849901228,849901228,0,,,0,MISSING_DATA
g20,g81,mcsplit,15,20,1874121639,1000.01,1,122106495,50.1858,1651978415,1651978415,0,,,0,MISSING_DATA
g20,g82,mcsplit,15,20,1909962274,1000.02,1,122106495,49.2287,1683491977,1683491977,0,,,0,MISSING_DATA
g20,g83,mcsplit,16,28,2333107525,1000.02,1,2303623241,984.85,1864506160,1864506160,0,,,0,MISSING_DATA
g20,g84,mcsplit,14,21,4992769887,1000.03,1,27215,0.028699,4565721709,4565721709,0,,,0,MISSING_DATA
g20,g85,mcsplit,13,13,1140656247,1000.02,1,9276625,4.87811,933832385,933832385,0,,,0,MISSING_DATA
g20,g86,mcsplit,13,13,1146184320,1000.02,1,9240607,4.83076,938468020,938468020,0,,,0,MISSING_DATA
g20,g87,mcsplit,15,21,1877383014,1000.02,1,40786452,19.3097,1560624186,1560624186,0,,,0,MISSING_DATA
g20,g88,mcsplit,15,21,1919733567,1000.03,1,17301673,7.72372,1541585647,1541585647,0,,,0,MISSING_DATA
g20,g89,mcsplit,13,13,1693995624,1000.02,1,17563209,7.76583,1296883083,1296883083,0,,,0,MISSING_DATA
g20,g90,mcsplit,16,26,1456704376,1000.02,1,43462349,25.3807,1113684517,1113684517,0,,,0,MISSING_DATA
g20,g91,mcsplit,15,24,1212852983,1000.02,1,19274412,15.6406,989843773,989843773,0,,,0,MISSING_DATA
g20,g92,mcsplit,15,27,1132123479,1000.02,1,5388456,4.71888,920414265,920414265,0,,,0,MISSING_DATA
g20,g93,mcsplit,21,55,1491969737,1000.03,1,384996750,220.505,1098663236,1098663236,0,,,0,MISSING_DATA
g20,g94,mcsplit,16,26,1174672803,1000.02,1,46343171,35.0052,876651499,876651499,0,,,0,MISSING_DATA
g20,g95,mcsplit,16,35,1043492349,1000.02,1,707308338,608.033,728271947,728271947,0,,,0,MISSING_DATA
g20,g96,mcsplit,16,29,1108783353,1000.02,1,1099452983,988.967,759618409,759618409,0,,,0,MISSING_DATA
g20,g97,mcsplit,14,22,663322898,1000.04,1,7934422,7.66774,543882311,543882311,0,,,0,MISSING_DATA
g20,g98,mcsplit,16,31,1161168768,1000.03,1,50573252,39.2498,810175713,810175713,0,,,0,MISSING_DATA
g20,g99,mcsplit,16,31,1162052511,1000.02,1,50575843,39.2795,810786104,810786104,0,,,0,MISSING_DATA
g21,g100,mcsplit,4,4,50465729,107.128,0,5,9.91E-06,43315715,43315715,0,4,50469859,144.03,PASS
g21,g101,mcsplit,4,3,975702175,442.53,0,350,0.000109515,826347072,826347072,0,4,975702175,476.627,PASS
g21,g102,mcsplit,4,3,1696745493,626.881,0,608,0.000158849,1494528848,1494528848,0,4,1696745493,719.259,PASS
g21,g103,mcsplit,4,3,4080957385,984.825,0,1340,0.000160593,3747333816,3747333816,0,,,0,MISSING_DATA
g21,g104,mcsplit,12,66,1444040760,1000.05,1,200,4.68E-05,1168861076,1168861076,0,,,0,MISSING_DATA
g21,g105,mcsplit,12,66,1856086868,1000.04,1,200,4.68E-05,1499243097,1499243097,0,,,0,MISSING_DATA
g21,g106,mcsplit,13,78,1906279068,1000.07,1,91632104,26.9556,1593790203,1593790203,0,,,0,MISSING_DATA
g21,g107,mcsplit,12,66,1373198374,1000.07,1,20033515,9.40607,1125217533,1125217533,0,,,0,MISSING_DATA
g21,g108,mcsplit,13,78,1470953869,1000.1,1,20236367,14.5538,1219673198,1219673198,0,,,0,MISSING_DATA
g21,g109,mcsplit,4,4,1598265680,1000.06,1,6,1.61E-05,1234756984,1234756984,0,,,0,MISSING_DATA
g21,g110,mcsplit,4,4,4749114263,1000.04,1,5,1.82E-05,3862616857,3862616857,0,,,0,MISSING_DATA
g21,g111,mcsplit,13,78,1378720034,1000.14,1,91632104,39.7236,1151643286,1151643286,0,,,0,MISSING_DATA
g21,g112,mcsplit,7,14,250324547,266.968,0,2241394,2.10146,186122565,186122565,0,7,249709665,369.805,PASS
g21,g22,mcsplit,11,40,3765762,0.386172,0,92747,0.00597511,2482091,2482091,0,11,3699196,0.367,PASS
g21,g23,mcsplit,11,48,18484802262,1000.02,1,194,2.92E-05,14177818887,14177818887,0,,,0,MISSING_DATA
g21,g24,mcsplit,8,21,3030191,0.184495,0,2728600,0.158661,2229791,2229791,0,8,3036329,0.197,PASS
g21,g25,mcsplit,11,53,21141505430,1000.02,1,2120,0.000237556,14249911033,14249911033,0,,,0,MISSING_DATA
g21,g26,mcsplit,12,57,19802506802,1000.02,1,1768711,0.132313,13918923156,13918923156,0,,,0,MISSING_DATA
g21,g27,mcsplit,13,67,19454045518,1000.02,1,24139,0.00201296,15027557765,15027557765,0,,,0,MISSING_DATA
g21,g28,mcsplit,4,4,5434596,0.321998,0,5,3.37E-06,4157710,4157710,0,4,5434803,0.358,PASS
g21,g29,mcsplit,9,24,374687495,51.2456,0,137292,0.0158169,277989828,277989828,0,9,375213016,47.906,PASS
g21,g30,mcsplit,9,24,177153059,24.0894,0,65548,0.0075429,132062383,132062383,0,9,177475758,23.202,PASS
g21,g31,mcsplit,9,24,824013241,112.419,0,180358,0.02066,605866455,605866455,0,9,824491499,107.981,PASS
g21,g32,mcsplit,24,276,6649510806,1000.01,1,25,1.31E-05,6567451329,6567451329,0,,,0,MISSING_DATA
g21,g33,mcsplit,7,13,10872781,1.05401,0,6542,0.000504059,7739817,7739817,0,7,10916296,1.003,PASS
g21,g34,mcsplit,4,4,19652703,0.933174,0,6,3.55E-06,13953842,13953842,0,4,19652703,0.948,PASS
g21,g35,mcsplit,8,19,4256886,0.476775,0,34515,0.00279402,2986927,2986927,0,8,4234724,0.468,PASS
g21,g36,mcsplit,6,10,11958918,1.05916,0,7,3.98E-06,9039588,9039588,0,6,11963034,1.216,PASS
g21,g37,mcsplit,11,40,18235317,2.22124,0,1061795,0.106014,13619291,13619291,0,11,17484641,2.087,PASS
g21,g38,mcsplit,4,4,258882457,15.0963,0,5,3.50E-06,237638193,237638193,0,4,258882943,14.077,PASS
g21,g39,mcsplit,6,9,26304881,1.59457,0,609,4.40E-05,17216054,17216054,0,6,26304761,1.465,PASS
g21,g40,mcsplit,23,237,15603315891,1000.02,1,1027618,0.10459,12593846760,12593846760,0,,,0,MISSING_DATA
g21,g41,mcsplit,7,14,12639041,1.23558,0,445495,0.0336207,8968682,8968682,0,7,12351873,1.184,PASS
g21,g42,mcsplit,12,53,3086810,0.379459,0,490587,0.0288844,2344952,2344952,0,12,3335416,0.417,PASS
g21,g43,mcsplit,18,138,16895631129,1000.01,1,328,5.38E-05,11591922960,11591922960,0,,,0,MISSING_DATA
g21,g44,mcsplit,9,26,731997864,99.3074,0,41996,0.00449193,528259762,528259762,0,9,732970252,92.931,PASS
g21,g45,mcsplit,9,24,297819788,40.1927,0,149559,0.0164257,218202227,218202227,0,9,298188927,44.076,PASS
g21,g46,mcsplit,7,15,324443350,34.6456,0,9834,0.000725692,230977253,230977253,0,7,324471353,37.752,PASS
g21,g47,mcsplit,7,15,279682618,29.9091,0,8709,0.000630408,199557190,199557190,0,7,279759770,30.476,PASS
g21,g48,mcsplit,8,18,213774497,26.5574,0,37167,0.00342928,157131600,157131600,0,8,217636287,30.98,PASS
g21,g49,mcsplit,15,100,16838105838,1000.02,1,1624,0.000181713,12199734250,12199734250,0,,,0,MISSING_DATA
g21,g50,mcsplit,32,481,14129806118,1000.01,1,33,1.93E-05,13494996054,13494996054,0,,,0,MISSING_DATA
g21,g51,mcsplit,12,55,14809214986,1000.02,1,87333,0.0100884,10766725151,10766725151,0,,,0,MISSING_DATA
g21,g52,mcsplit,4,4,126246903,9.84365,0,6,4.92E-06,109169823,109169823,0,4,126247161,8.475,PASS
g21,g53,mcsplit,9,29,77832944,8.45471,0,4708,0.000307934,63382274,63382274,0,9,78476683,7.676,PASS
g21,g54,mcsplit,4,4,379192580,26.1813,0,5,4.01E-06,309224204,309224204,0,4,379192913,24.381,PASS
g21,g55,mcsplit,4,4,222136986,15.8804,0,6,4.20E-06,181041617,181041617,0,4,222137157,17.126,PASS
g21,g56,mcsplit,4,4,463425496,31.9534,0,5,3.89E-06,379880828,379880828,0,4,463425948,32.056,PASS
g21,g57,mcsplit,5,7,616581,0.078022,0,6,4.07E-06,446522,446522,0,5,618710,0.094,PASS
g21,g58,mcsplit,10,39,60898629,4.53494,0,1052264,0.113851,45121404,45121404,0,10,60067644,4.23,PASS
g21,g59,mcsplit,10,38,16863295,2.36717,0,386442,0.0441883,13240676,13240676,0,10,16818279,2.481,PASS
g21,g60,mcsplit,15,90,12563513330,1000.01,1,122135118,9.49606,9626830157,9626830157,0,,,0,MISSING_DATA
g21,g61,mcsplit,6,9,87471179,6.39732,0,609,4.66E-05,57371530,57371530,0,6,87471053,6.294,PASS
g21,g62,mcsplit,4,4,711862089,79.6421,0,5,5.37E-06,651473583,651473583,0,4,711862177,82.164,PASS
g21,g63,mcsplit,10,36,1450840088,150.212,0,2157,0.000176796,1075311542,1075311542,0,10,1451007411,142.599,PASS
g21,g64,mcsplit,14,77,13794676500,1000.02,1,5730437973,351.9,10085950635,10085950635,0,,,0,MISSING_DATA
g21,g65,mcsplit,6,8,155770796,27.7479,0,26005,0.00457523,140191439,140191439,0,6,155805059,24.797,PASS
g21,g66,mcsplit,6,8,54951677,7.77787,0,349621,0.0560546,47904266,47904266,0,6,54951677,6.788,PASS
g21,g67,mcsplit,4,3,155482579,15.4783,0,350,2.62E-05,130252680,130252680,0,4,155482579,15.458,PASS
g21,g68,mcsplit,9,24,11586314835,1000.02,1,1692629,0.093567,8485717460,8485717460,0,,,0,MISSING_DATA
g21,g69,mcsplit,7,13,53218342,7.55814,0,6121,0.00049719,38104739,38104739,0,7,53323679,8.481,PASS
g21,g70,mcsplit,6,8,10418523,1.69243,0,19882,0.00243042,7351019,7351019,0,6,10433779,2.041,PASS
g21,g71,mcsplit,7,13,55305125,7.83188,0,77584,0.00668826,39660119,39660119,0,7,55356420,8.825,PASS
g21,g72,mcsplit,9,26,2655389,0.475915,0,77703,0.00758602,1998668,1998668,0,9,2621896,0.53,PASS
g21,g73,mcsplit,15,90,12211436930,1000.02,1,122483442,9.5199,9370339980,9370339980,0,,,0,MISSING_DATA
g21,g74,mcsplit,4,4,2141078276,244.543,0,5,6.20E-06,2012879750,2012879750,0,4,2141079370,248.11,PASS
g21,g75,mcsplit,4,4,6522025374,1000.02,1,5,7.30E-06,6396418187,6396418187,0,,,0,MISSING_DATA
g21,g76,mcsplit,4,4,3673982796,1000.02,1,5,8.99E-06,3647600542,3647600542,0,,,0,MISSING_DATA
g21,g77,mcsplit,4,4,2150436187,1000.01,1,5,6.12E-06,2144018737,2144018737,0,,,0,MISSING_DATA
g21,g78,mcsplit,4,4,2427997802,217.84,0,5,6.30E-06,1940481362,1940481362,0,4,2427997865,188.767,PASS
g21,g79,mcsplit,4,4,357202199,49.8409,0,5,6.28E-06,277564606,277564606,0,4,357202331,49.14,PASS
g21,g80,mcsplit,6,8,1280360,0.512346,0,21316,0.0036952,916789,916789,0,6,1277642,0.681,PASS
g21,g81,mcsplit,6,8,370408866,77.2796,0,95853,0.0151907,336936975,336936975,0,6,371224598,110.925,PASS
g21,g82,mcsplit,6,8,370408866,77.1518,0,95853,0.0151323,336936975,336936975,0,6,371224598,105.17,PASS
g21,g83,mcsplit,4,4,1651853375,180.873,0,5,5.52E-06,1268637698,1268637698,0,4,1651853375,241.777,PASS
g21,g84,mcsplit,4,4,7214323338,1000.02,1,5,7.80E-06,7015809154,7015809154,0,,,0,MISSING_DATA
g21,g85,mcsplit,4,3,105474991,25.3186,0,98,1.60E-05,76798389,76798389,0,4,105474983,30.359,PASS
g21,g86,mcsplit,4,3,105024587,25.1152,0,98,1.58E-05,76462461,76462461,0,4,105024587,30.23,PASS
g21,g87,mcsplit,4,4,1251286550,141.523,0,5,6.12E-06,1009691043,1009691043,0,4,1251287767,156.868,PASS
g21,g88,mcsplit,4,4,1709846458,170.704,0,5,5.74E-06,1369395881,1369395881,0,4,1709847651,185.122,PASS
g21,g89,mcsplit,4,3,198632729,43.9304,0,164,2.77E-05,154203544,154203544,0,4,198632729,45.7,PASS
g21,g90,mcsplit,4,4,989291223,161.646,0,6,6.72E-06,766602982,766602982,0,4,989291223,194.029,PASS
g21,g91,mcsplit,7,13,59124341,17.8889,0,47886,0.00626923,43407708,43407708,0,7,59689803,23.414,PASS
g21,g92,mcsplit,7,14,67997215,21.2467,0,1759973,0.319213,50090979,50090979,0,7,67410859,27.659,PASS
g21,g93,mcsplit,6,12,13208588203,1000.03,1,7,1.52E-05,11339972470,11339972470,0,,,0,MISSING_DATA
g21,g94,mcsplit,4,4,1097504639,231.564,0,5,7.80E-06,839523530,839523530,0,4,1097504684,275.919,PASS
g21,g95,mcsplit,8,16,7462129,3.14072,0,1886614,0.467907,5591340,5591340,0,8,7293970,4.152,PASS
g21,g96,mcsplit,8,22,9994946,5.75431,0,13,1.38E-05,7462015,7462015,0,8,10227701,7.162,PASS
g21,g97,mcsplit,10,37,2334129,1.58223,0,437,9.24E-05,1797771,1797771,0,10,5474186,3.921,PASS
g21,g98,mcsplit,9,29,12838165,6.924,0,56550,0.0100255,10035287,10035287,0,9,21571483,16.365,PASS
g21,g99,mcsplit,9,29,13136898,7.12957,0,56550,0.0102648,10258276,10258276,0,9,21893790,16.5,PASS
g22,g100,mcsplit,25,19,719491331,1000.05,1,26,8.01E-05,450203995,450203995,0,,,0,MISSING_DATA
g22,g101,mcsplit,26,24,375462382,1000.04,1,27,7.24E-05,326914219,326914219,0,,,0,MISSING_DATA
g22,g102,mcsplit,25,24,2275794480,1000.03,1,26,6.78E-05,2036033599,2036033599,0,,,0,MISSING_DATA
g22,g103,mcsplit,27,28,1206871847,1000.03,1,28,6.44E-05,1108961081,1108961081,0,,,0,MISSING_DATA
g22,g104,mcsplit,40,88,1300657928,1000.06,1,41,0.000123116,1021454641,1021454641,0,,,0,MISSING_DATA
g22,g105,mcsplit,40,76,496786671,1000.06,1,2018668,3.15488,413744331,413744331,0,,,0,MISSING_DATA
g22,g106,mcsplit,34,58,1325368035,1000.09,1,119568,0.0772305,1041461660,1041461660,0,,,0,MISSING_DATA
g22,g107,mcsplit,42,93,761948394,1000.07,1,54860602,86.3483,586807712,586807712,0,,,0,MISSING_DATA
g22,g108,mcsplit,43,94,602803032,1000.07,1,49578049,73.414,459324630,459324630,0,,,0,MISSING_DATA
g22,g109,mcsplit,27,25,271603966,1000.08,1,5018,0.0480522,237296432,237296432,0,,,0,MISSING_DATA
g22,g110,mcsplit,29,32,1206002261,1000.11,1,30,0.000141713,1105637176,1105637176,0,,,0,MISSING_DATA
g22,g111,mcsplit,34,58,1024381841,1000.13,1,119568,0.0974733,804944322,804944322,0,,,0,MISSING_DATA
g22,g112,mcsplit,31,37,144927082,1000.18,1,501162,1.7617,127863899,127863899,0,,,0,MISSING_DATA
g22,g23,mcsplit,32,61,17587508423,1000.02,1,527182355,15.827,15513645895,15513645895,0,,,0,MISSING_DATA
g22,g24,mcsplit,32,40,9375668692,1000.01,1,6709299497,717.785,8951809313,8951809313,0,,,0,MISSING_DATA
g22,g25,mcsplit,21,22,12144124550,1000.02,1,690036777,58.8709,11855536674,11855536674,0,,,0,MISSING_DATA
g22,g26,mcsplit,24,29,29844173478,1000.01,1,1959327,0.0618513,25160431581,25160431581,0,,,0,MISSING_DATA
g22,g27,mcsplit,28,26,13307292424,1000.01,1,710223,0.0418958,11965824469,11965824469,0,,,0,MISSING_DATA
g22,g28,mcsplit,25,23,17660268567,1000.02,1,26,1.63E-05,16940248909,16940248909,0,,,0,MISSING_DATA
g22,g29,mcsplit,29,37,9899524531,1000.02,1,4507815885,436.269,7148136117,7148136117,0,,,0,MISSING_DATA
g22,g30,mcsplit,29,38,9126259286,1000.01,1,908883939,84.6604,6539761439,6539761439,0,,,0,MISSING_DATA
g22,g31,mcsplit,27,34,8949202634,1000.02,1,890948832,93.937,6526208234,6526208234,0,,,0,MISSING_DATA
g22,g32,mcsplit,9,36,1086532,0.236029,0,10,6.38E-06,1075568,1075568,0,9,1128011,0.203,PASS
g22,g33,mcsplit,34,47,6944264629,1000.02,1,485590509,61.4071,5834605596,5834605596,0,,,0,MISSING_DATA
g22,g34,mcsplit,27,25,7793647476,1000.02,1,25545341,2.98712,6277109854,6277109854,0,,,0,MISSING_DATA
g22,g35,mcsplit,36,54,4367813967,1000.02,1,1518185606,323.537,4104607086,4104607086,0,,,0,MISSING_DATA
g22,g36,mcsplit,32,39,7488959071,1000.01,1,264959777,27.9566,6493582052,6493582052,0,,,0,MISSING_DATA
g22,g37,mcsplit,49,121,11987791363,1000.02,1,10428416958,755.703,9581079725,9581079725,0,,,0,MISSING_DATA
g22,g38,mcsplit,17,5,8818694223,1000,1,18,1.17E-05,8664054996,8664054996,0,,,0,MISSING_DATA
g22,g39,mcsplit,32,40,23708073577,1000.01,1,552,0.000108924,17673763318,17673763318,0,,,0,MISSING_DATA
g22,g40,mcsplit,22,71,16172087168,1000.01,1,13068061672,792.948,14717518977,14717518977,0,,,0,MISSING_DATA
g22,g41,mcsplit,35,49,5899182162,1000.01,1,4113728399,696.003,5270592401,5270592401,0,,,0,MISSING_DATA
g22,g42,mcsplit,39,74,6564644528,1000.02,1,5956747803,908.522,4973705633,4973705633,0,,,0,MISSING_DATA
g22,g43,mcsplit,38,73,17785985077,1000.02,1,227459194,16.6902,13999704058,13999704058,0,,,0,MISSING_DATA
g22,g44,mcsplit,27,33,12767288285,1000.02,1,5037624,0.356136,11533853813,11533853813,0,,,0,MISSING_DATA
g22,g45,mcsplit,28,32,14894849792,1000.02,1,566,6.07E-05,13350018297,13350018297,0,,,0,MISSING_DATA
g22,g46,mcsplit,34,42,13109158942,1000.02,1,4109962471,249.049,9687696378,9687696378,0,,,0,MISSING_DATA
g22,g47,mcsplit,33,40,13853820646,1000.02,1,1894313829,116.609,10318954647,10318954647,0,,,0,MISSING_DATA
g22,g48,mcsplit,33,43,11916570279,1000.02,1,2487174266,172.126,8774173568,8774173568,0,,,0,MISSING_DATA
g22,g49,mcsplit,38,73,7143276177,1000.02,1,881580610,78.8675,5435484354,5435484354,0,,,0,MISSING_DATA
