instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned, ref_size, ref_nodes, ref_time, match
g66,g104,dsb,113,113,739075739,1000.04,1,60770,0.309612,551753760,551753760,0,,,,MISSING_DATA
g66,g105,dsb,114,114,707168197,1000.04,1,11397,0.0621065,571816538,571816538,0,,,,MISSING_DATA
g66,g106,dsb,118,120,529959031,1000.07,1,29701,0.184552,438205881,438205881,0,,,,MISSING_DATA
g66,g107,dsb,111,109,494300507,1000.07,1,487683,1.12459,420914737,420914737,0,,,,MISSING_DATA
g66,g108,dsb,106,103,490103788,1000.07,1,144872,0.677909,389905232,389905232,0,,,,MISSING_DATA
g66,g109,dsb,115,118,510274345,1000.09,1,68338206,135.964,367664773,367664773,0,,,,MISSING_DATA
g66,g110,dsb,117,129,421436364,1000.09,1,17483,0.153799,377719715,377719715,0,,,,MISSING_DATA
g66,g111,dsb,118,120,402564782,1000.1,1,37285,0.315707,333058391,333058391,0,,,,MISSING_DATA
g66,g112,dsb,113,108,332438542,1000.13,1,121457748,373.52,302952252,302952252,0,,,,MISSING_DATA
g66,g67,dsb,121,118,7300531058,1000.02,1,4029716372,543.937,5253836915,5253836915,0,,,,MISSING_DATA
g66,g68,dsb,75,98,5281923088,1000.02,1,2694126811,493.518,3048877298,3048877298,0,,,,MISSING_DATA
g66,g69,dsb,108,107,4679408607,1000.02,1,27880444,5.63627,3558126809,3558126809,0,,,,MISSING_DATA
g66,g70,dsb,107,101,2636524635,1000.02,1,41683,0.0282173,1782600245,1782600245,0,,,,MISSING_DATA
g66,g71,dsb,110,113,2635777317,1000.02,1,1567816024,558.426,1914353895,1914353895,0,,,,MISSING_DATA
g66,g72,dsb,78,35,1537559198,1000.03,1,97125858,63.9854,1534209337,1534209337,0,,,,MISSING_DATA
g66,g73,dsb,96,82,2923947357,1000.02,1,574400426,193.724,2505124862,2505124862,0,,,,MISSING_DATA
g66,g74,dsb,79,54,4375241718,1000.03,1,80,9.82E-05,4346458413,4346458413,0,,,,MISSING_DATA
g66,g75,dsb,87,56,3181526797,1000.02,1,2013,0.000718,3166900447,3166900447,0,,,,MISSING_DATA
g66,g76,dsb,80,34,13775281936,1000.02,1,81,8.53E-05,13301937057,13301937057,0,,,,MISSING_DATA
g66,g77,dsb,72,0,3626259627,1000.03,1,2393837733,660.592,3606694548,3606694548,0,,,,MISSING_DATA
g66,g78,dsb,113,120,3830211788,1000.02,1,2837312188,720.938,2507572222,2507572222,0,,,,MISSING_DATA
g66,g79,dsb,118,131,3797359657,1000.02,1,1152929050,293.046,2884387826,2884387826,0,,,,MISSING_DATA
g66,g80,dsb,89,67,1085379158,1000.03,1,4571,0.00494809,997627959,997627959,0,,,,MISSING_DATA
g66,g81,dsb,116,120,4559069742,1000.02,1,5602716,1.29762,3800394437,3800394437,0,,,,MISSING_DATA
g66,g82,dsb,116,120,4553444711,1000.02,1,5602716,1.29504,3795727695,3795727695,0,,,,MISSING_DATA
g66,g83,dsb,122,135,2905134409,1000.02,1,594051853,184.202,2362627043,2362627043,0,,,,MISSING_DATA
g66,g84,dsb,74,84,5188767061,1000.02,1,390670711,38.4263,3263191126,3263191126,0,,,,MISSING_DATA
g66,g85,dsb,114,107,2289594838,1000.02,1,1290987859,572.123,1490600949,1490600949,0,,,,MISSING_DATA
g66,g86,dsb,114,106,2510128106,1000.02,1,774425166,288.152,1578494976,1578494976,0,,,,MISSING_DATA
g66,g87,dsb,115,123,3438630511,1000.02,1,629196760,205.312,2632569303,2632569303,0,,,,MISSING_DATA
g66,g88,dsb,111,115,3189712348,1000.02,1,112,0.000244488,2572042940,2572042940,0,,,,MISSING_DATA
g66,g89,dsb,116,113,2519235092,1000.02,1,500357799,196.071,1858813946,1858813946,0,,,,MISSING_DATA
g66,g90,dsb,115,121,1608280905,1000.03,1,11852600,7.943,1275126821,1275126821,0,,,,MISSING_DATA
g66,g91,dsb,107,107,1761043268,1000.03,1,183367430,102.855,1337045607,1337045607,0,,,,MISSING_DATA
