instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned, ref_size, ref_nodes, ref_time, match
g11,g31,rl,25,35,4684540266,1000.01,1,261904392,54.2189,3060784816,3060784816,0,,,0,MISSING_DATA
g11,g32,rl,2,1,794041,0.172126,0,3,6.91E-06,786101,786101,0,2,794041,0.177,PASS
g11,g33,rl,27,27,6625732944,1000.02,1,6343167486,951.817,5325950446,5325950446,0,,,0,MISSING_DATA
g11,g34,rl,29,39,5609520550,1000.02,1,2123182126,404.727,4080013840,4080013840,0,,,0,MISSING_DATA
g11,g35,rl,29,28,4751575390,1000.01,1,1224619461,218.138,3666968944,3666968944,0,,,0,MISSING_DATA
g11,g36,rl,29,30,5486613401,1000.02,1,1253049181,215.652,4148033817,4148033817,0,,,0,MISSING_DATA
g11,g37,rl,28,32,5137897671,1000.02,1,164477303,28.3483,4098267856,4098267856,0,,,0,MISSING_DATA
g11,g38,rl,18,14,5715335994,1000.01,1,19,2.65E-05,5626954912,5626954912,0,,,0,MISSING_DATA
g11,g39,rl,25,25,5600087932,1000.02,1,643576566,100.613,4760188584,4760188584,0,,,0,MISSING_DATA
g11,g40,rl,8,9,14615118694,1000.01,1,10,1.50E-05,11634670113,11634670113,0,,,0,MISSING_DATA
g11,g41,rl,27,26,5754067419,1000.02,1,5464669911,947.514,4666356517,4666356517,0,,,0,MISSING_DATA
g11,g42,rl,26,21,6193058472,1000.02,1,3708285825,588.323,5068009285,5068009285,0,,,0,MISSING_DATA
g11,g43,rl,25,20,8548492547,1000.02,1,1264578514,153.079,7036586972,7036586972,0,,,0,MISSING_DATA
g11,g44,rl,29,31,6520601918,1000.02,1,561391149,93.7019,4689359710,4689359710,0,,,0,MISSING_DATA
g11,g45,rl,29,31,5170397961,1000.02,1,273508158,54.7725,3779451166,3779451166,0,,,0,MISSING_DATA
g11,g46,rl,30,37,5162452356,1000.02,1,723841953,136.962,3585285757,3585285757,0,,,0,MISSING_DATA
g11,g47,rl,30,44,4657085590,1000.02,1,677147559,136.905,3251610196,3251610196,0,,,0,MISSING_DATA
g11,g48,rl,30,38,4858400577,1000.02,1,2525987911,505.282,3488768256,3488768256,0,,,0,MISSING_DATA
g11,g49,rl,24,22,9499177873,1000.01,1,2317643611,210.82,7778758773,7778758773,0,,,0,MISSING_DATA
g11,g50,rl,15,13,10641919100,1000.01,1,99454267,8.16814,8994843201,8994843201,0,,,0,MISSING_DATA
g11,g51,rl,24,11,6476845252,1000.02,1,2759151765,410.2,5932831975,5932831975,0,,,0,MISSING_DATA
g11,g52,rl,29,37,6339005022,1000.01,1,265667574,38.2064,5665537179,5665537179,0,,,0,MISSING_DATA
g11,g53,rl,20,10,5308334936,1000.02,1,1899250,0.337017,4312181012,4312181012,0,,,0,MISSING_DATA
g11,g54,rl,32,53,3579400288,1000.01,1,95827109,26.849,2588658559,2588658559,0,,,0,MISSING_DATA
