instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_root_ub, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned, unified_conflicts,
mcs10_r005_s40.A00,mcs10_r005_s40.B00,dal_dal,28,39,1580190093,240.104,0,40,22327291,3.22667,1054830488,1054830488,0,1054830431,
mcs10_r005_s40.A01,mcs10_r005_s40.B01,dal_dal,28,38,2743805397,436.448,0,40,2809896,0.343419,1837413142,1837413142,0,1837413070,
mcs10_r005_s40.A02,mcs10_r005_s40.B02,dal_dal,28,35,2992656896,486.465,0,40,1151717634,182.687,1975200244,1975200244,0,1975200173,
mcs10_r005_s40.A03,mcs10_r005_s40.B03,dal_dal,28,31,1022816688,150.539,0,40,111024304,15.8945,690426566,690426566,0,690426482,
mcs10_r005_s40.A04,mcs10_r005_s40.B04,dal_dal,28,44,1544220239,242.165,0,40,55680166,8.57125,1001332181,1001332181,0,1001332125,
mcs10_r005_s40.A05,mcs10_r005_s40.B05,dal_dal,28,34,1896224652,277.789,0,40,78736,0.00893184,1256875963,1256875963,0,1256875907,
mcs10_r005_s40.A06,mcs10_r005_s40.B06,dal_dal,28,32,1547579062,232.432,0,40,4535051,0.634475,1033234940,1033234940,0,1033234868,
mcs10_r005_s40.A07,mcs10_r005_s40.B07,dal_dal,29,39,1697363653,256.339,0,40,1224601672,182.706,1148839113,1148839113,0,1148839059,
mcs10_r005_s40.A08,mcs10_r005_s40.B08,dal_dal,28,40,1730317797,251.993,0,40,7409964,0.936906,1170664715,1170664715,0,1170664650,
mcs10_r005_s40.A09,mcs10_r005_s40.B09,dal_dal,28,44,1203937212,177.853,0,40,616014616,88.0726,818846995,818846995,0,818846980,
mcs10_r005_s50.A00,mcs10_r005_s50.B00,dal_dal,32,55,6543104712,1000.02,1,50,422200996,61.0119,4426557534,4426557534,0,4426557548,
mcs10_r005_s50.A01,mcs10_r005_s50.B01,dal_dal,32,51,6163634730,1000.02,1,50,49066238,7.5611,4188581939,4188581939,0,4188581958,
mcs10_r005_s50.A02,mcs10_r005_s50.B02,dal_dal,32,56,6299640052,1000.02,1,50,1441050443,224.259,4280294012,4280294012,0,4280294052,
mcs10_r005_s50.A03,mcs10_r005_s50.B03,dal_dal,32,50,6112950157,1000.01,1,50,878449636,138.182,4046347870,4046347870,0,4046347910,
mcs10_r005_s50.A04,mcs10_r005_s50.B04,dal_dal,32,55,6292664267,1000.02,1,50,1146817521,179.972,4218232420,4218232420,0,4218232450,
mcs10_r005_s50.A05,mcs10_r005_s50.B05,dal_dal,32,47,6397157176,1000.01,1,50,134681358,19.9046,4308916194,4308916194,0,4308916232,
mcs10_r005_s50.A06,mcs10_r005_s50.B06,dal_dal,32,47,6570694892,1000.02,1,50,426814093,62.1343,4444331161,4444331161,0,4444331215,
mcs10_r005_s50.A07,mcs10_r005_s50.B07,dal_dal,32,51,6350956467,1000.02,1,50,24298405,3.75373,4340227489,4340227489,0,4340227563,
mcs10_r005_s50.A08,mcs10_r005_s50.B08,dal_dal,32,48,6172823797,1000.02,1,50,342592822,53.4629,4167905769,4167905769,0,4167905818,
mcs10_r005_s50.A09,mcs10_r005_s50.B09,dal_dal,32,51,6449143051,1000.02,1,50,5612192027,871.529,4294167835,4294167835,0,4294167801,
mcs10_r005_s60.A00,mcs10_r005_s60.B00,dal_dal,35,72,6210215508,1000.02,1,60,62231891,9.30568,4244231749,4244231749,0,4244231771,
mcs10_r005_s60.A01,mcs10_r005_s60.B01,dal_dal,34,57,6135872858,1000.02,1,60,1409834637,225.545,3990168515,3990168515,0,3990168503,
mcs10_r005_s60.A02,mcs10_r005_s60.B02,dal_dal,34,66,6103174016,1000.02,1,60,39859353,6.29991,4040884810,4040884810,0,4040884835,
mcs10_r005_s60.A03,mcs10_r005_s60.B03,dal_dal,35,75,5910630547,1000.02,1,60,2584495455,421.509,3872480061,3872480061,0,3872480093,
mcs10_r005_s60.A04,mcs10_r005_s60.B04,dal_dal,34,54,5760687656,1000.01,1,60,981239743,166.071,3653338211,3653338211,0,3653338160,
mcs10_r005_s60.A05,mcs10_r005_s60.B05,dal_dal,35,67,5801386802,1000.02,1,60,1885481593,312.509,3774242630,3774242630,0,3774242631,
mcs10_r005_s60.A06,mcs10_r005_s60.B06,dal_dal,35,58,5780808978,1000.02,1,60,3251178129,553.675,3658081192,3658081192,0,3658081106,
mcs10_r005_s60.A07,mcs10_r005_s60.B07,dal_dal,34,65,6038166714,1000.02,1,60,137945013,21.5324,4037621518,4037621518,0,4037621547,
mcs10_r005_s60.A08,mcs10_r005_s60.B08,dal_dal,35,67,5799329941,1000.02,1,60,25032631,4.07869,3803830971,3803830971,0,3803830974,
mcs10_r005_s60.A09,mcs10_r005_s60.B09,dal_dal,34,62,5780161023,1000.02,1,60,180626208,30.4607,3644720009,3644720009,0,3644720009,
mcs10_r005_s70.A00,mcs10_r005_s70.B00,dal_dal,37,77,5484214558,1000.01,1,70,1678087837,303.577,3433497940,3433497940,0,3433497916,
mcs10_r005_s70.A01,mcs10_r005_s70.B01,dal_dal,36,67,5462349827,1000.01,1,70,44040154,7.69147,3487002574,3487002574,0,3487002592,
mcs10_r005_s70.A02,mcs10_r005_s70.B02,dal_dal,37,63,5788138098,1000.02,1,70,5126812159,880.814,3653860474,3653860474,0,3653860521,
mcs10_r005_s70.A03,mcs10_r005_s70.B03,dal_dal,37,63,5639015313,1000.02,1,70,2725316613,482.437,3515757801,3515757801,0,3515757813,
mcs10_r005_s70.A04,mcs10_r005_s70.B04,dal_dal,35,64,5894739134,1000.01,1,70,641450049,106.194,3819651974,3819651974,0,3819652011,
mcs10_r005_s70.A05,mcs10_r005_s70.B05,dal_dal,36,69,5698469790,1000.02,1,70,1659618672,287.083,3661479593,3661479593,0,3661479626,
mcs10_r005_s70.A06,mcs10_r005_s70.B06,dal_dal,37,80,5668521341,1000.02,1,70,121899910,20.5803,3602092221,3602092221,0,3602092271,
mcs10_r005_s70.A07,mcs10_r005_s70.B07,dal_dal,36,73,5606632888,1000.02,1,70,64679671,11.0924,3515376753,3515376753,0,3515376791,
mcs10_r005_s70.A08,mcs10_r005_s70.B08,dal_dal,37,69,5407567405,1000.01,1,70,1427195789,261.802,3422921997,3422921997,0,3422922020,
mcs10_r005_s70.A09,mcs10_r005_s70.B09,dal_dal,36,56,5831157538,1000.02,1,70,1551528649,260.171,3722832198,3722832198,0,3722832190,
mcs10_r005_s80.A00,mcs10_r005_s80.B00,dal_dal,39,78,5435296982,1000.02,1,80,3901138603,710.64,3405723122,3405723122,0,3405723135,
mcs10_r005_s80.A01,mcs10_r005_s80.B01,dal_dal,37,76,5404944372,1000.02,1,80,335412419,59.6234,3350118294,3350118294,0,3350118310,
mcs10_r005_s80.A02,mcs10_r005_s80.B02,dal_dal,38,62,5166274097,1000.02,1,80,2726626740,518.713,3218499684,3218499684,0,3218499701,
mcs10_r005_s80.A03,mcs10_r005_s80.B03,dal_dal,37,69,5902622650,1000.02,1,80,1404890431,237.633,3847569981,3847569981,0,3847569774,
mcs10_r005_s80.A04,mcs10_r005_s80.B04,dal_dal,37,69,5331445627,1000.02,1,80,1340405721,243.986,3331777051,3331777051,0,3331777059,
mcs10_r005_s80.A05,mcs10_r005_s80.B05,dal_dal,38,80,5384632521,1000.02,1,80,2372036317,439.015,3325833907,3325833907,0,3325833953,
mcs10_r005_s80.A06,mcs10_r005_s80.B06,dal_dal,38,71,5589585199,1000.02,1,80,1665589814,285.584,3554931149,3554931149,0,3554931208,
mcs10_r005_s80.A07,mcs10_r005_s80.B07,dal_dal,37,75,5316413495,1000.02,1,80,1476294945,276.812,3348816077,3348816077,0,3348816104,
mcs10_r005_s80.A08,mcs10_r005_s80.B08,dal_dal,37,64,5775139795,1000.02,1,80,2612047,0.432047,3576703446,3576703446,0,3576703451,
mcs10_r005_s80.A09,mcs10_r005_s80.B09,dal_dal,37,71,5960057975,1000.02,1,80,732691854,118.81,3838770836,3838770836,0,3838770857,
mcs10_r005_s90.A00,mcs10_r005_s90.B00,dal_dal,39,88,5136723793,1000.02,1,90,9126378,1.64491,3168376430,3168376430,0,3168376388,
mcs10_r005_s90.A01,mcs10_r005_s90.B01,dal_dal,38,86,5095351352,1000.02,1,90,220380572,41.9759,3242739509,3242739509,0,3242739543,
mcs10_r005_s90.A02,mcs10_r005_s90.B02,dal_dal,38,81,5332082016,1000.02,1,90,148632595,26.8979,3328388352,3328388352,0,3328388399,
mcs10_r005_s90.A03,mcs10_r005_s90.B03,dal_dal,38,76,5046295599,1000.02,1,90,27476165,4.9923,3107654760,3107654760,0,3107654806,
mcs10_r005_s90.A04,mcs10_r005_s90.B04,dal_dal,39,103,5455977853,1000.01,1,90,11641766,1.95201,3407518192,3407518192,0,3407518212,
mcs10_r005_s90.A05,mcs10_r005_s90.B05,dal_dal,40,84,5418468623,1000.01,1,90,1277799215,232.924,3436717271,3436717271,0,3436717248,
mcs10_r005_s90.A06,mcs10_r005_s90.B06,dal_dal,40,80,5283633462,1000.01,1,90,538686008,98.2574,3234138281,3234138281,0,3234138316,
mcs10_r005_s90.A07,mcs10_r005_s90.B07,dal_dal,40,91,4842504208,1000.01,1,90,242867111,45.3604,2954818081,2954818081,0,2954818083,
mcs10_r005_s90.A08,mcs10_r005_s90.B08,dal_dal,41,79,4838966001,1000.02,1,90,33512779,6.16329,2972932515,2972932515,0,2972932561,
mcs10_r005_s90.A09,mcs10_r005_s90.B09,dal_dal,39,90,5160586378,1000.01,1,90,4870398178,942.133,3216918343,3216918343,0,3216918256,
mcs10_r01_s100.A00,mcs10_r01_s100.B00,dal_dal,29,77,4173570127,1000.01,1,100,2678159938,627.622,2430725926,2430725926,0,2430725998,
mcs10_r01_s100.A01,mcs10_r01_s100.B01,dal_dal,29,77,4196852568,1000.01,1,100,357215930,79.6902,2472189291,2472189291,0,2472189375,
mcs10_r01_s100.A02,mcs10_r01_s100.B02,dal_dal,28,78,4057573536,1000.02,1,100,102857358,23.2386,2388125717,2388125717,0,2388125720,
mcs10_r01_s100.A03,mcs10_r01_s100.B03,dal_dal,29,83,4174729039,1000.01,1,100,79798882,17.3554,2467443783,2467443783,0,2467443835,
mcs10_r01_s100.A04,mcs10_r01_s100.B04,dal_dal,29,78,3749652097,1000.01,1,100,181832885,44.1614,2200494534,2200494534,0,2200494565,
mcs10_r01_s100.A05,mcs10_r01_s100.B05,dal_dal,28,85,4305657717,1000.01,1,100,2328744167,529.273,2555402420,2555402420,0,2555402482,
mcs10_r01_s100.A06,mcs10_r01_s100.B06,dal_dal,29,91,4350632985,1000.01,1,100,70799482,14.9976,2572911333,2572911333,0,2572911388,
mcs10_r01_s100.A07,mcs10_r01_s100.B07,dal_dal,30,95,4413721035,1000.02,1,100,2707182216,595.99,2631355295,2631355295,0,2631355387,
mcs10_r01_s100.A08,mcs10_r01_s100.B08,dal_dal,29,72,4178252629,1000.01,1,100,422617692,99.9207,2454767268,2454767268,0,2454767313,
mcs10_r01_s100.A09,mcs10_r01_s100.B09,dal_dal,29,80,4132620902,1000.02,1,100,2077735452,489.2,2436997402,2436997402,0,2436997467,
mcs10_r01_s20.A00,mcs10_r01_s20.B00,dal_dal,14,21,101008,0.0143222,0,20,26144,0.00388378,62971,62971,0,62946,
mcs10_r01_s20.A01,mcs10_r01_s20.B01,dal_dal,14,18,102981,0.0139899,0,20,10606,0.00164149,67672,67672,0,67642,
mcs10_r01_s20.A02,mcs10_r01_s20.B02,dal_dal,14,18,89456,0.0126845,0,20,4535,0.000619191,58502,58502,0,58485,
mcs10_r01_s20.A03,mcs10_r01_s20.B03,dal_dal,15,23,83683,0.01073,0,20,78476,0.00999768,53039,53039,0,53010,
mcs10_r01_s20.A04,mcs10_r01_s20.B04,dal_dal,15,20,51917,0.00731313,0,20,41528,0.00572889,35271,35271,0,35236,
mcs10_r01_s20.A05,mcs10_r01_s20.B05,dal_dal,14,17,57244,0.00775877,0,20,1115,0.000148274,39730,39730,0,39693,
mcs10_r01_s20.A06,mcs10_r01_s20.B06,dal_dal,14,16,128603,0.0178757,0,20,18539,0.00239079,83147,83147,0,83108,
mcs10_r01_s20.A07,mcs10_r01_s20.B07,dal_dal,15,22,32655,0.004538,0,20,23011,0.00294872,22146,22146,0,22113,
mcs10_r01_s20.A08,mcs10_r01_s20.B08,dal_dal,14,18,50466,0.00693861,0,20,12565,0.00158258,33041,33041,0,33019,
mcs10_r01_s20.A09,mcs10_r01_s20.B09,dal_dal,15,23,31297,0.00453131,0,20,26984,0.00385668,21575,21575,0,21552,
mcs10_r01_s25.A00,mcs10_r01_s25.B00,dal_dal,17,33,1659329,0.255584,0,25,1147204,0.172871,1075961,1075961,0,1075925,
mcs10_r01_s25.A01,mcs10_r01_s25.B01,dal_dal,16,27,2777087,0.413322,0,25,82175,0.0117297,1846305,1846305,0,1846273,
mcs10_r01_s25.A02,mcs10_r01_s25.B02,dal_dal,16,24,3003673,0.44575,0,25,16236,0.0020873,1969882,1969882,0,1969869,
mcs10_r01_s25.A03,mcs10_r01_s25.B03,dal_dal,17,26,664466,0.104307,0,25,84991,0.0124796,447394,447394,0,447367,
mcs10_r01_s25.A04,mcs10_r01_s25.B04,dal_dal,16,25,2477722,0.369437,0,25,64863,0.00959969,1605191,1605191,0,1605166,
mcs10_r01_s25.A05,mcs10_r01_s25.B05,dal_dal,16,22,2634971,0.385708,0,25,76268,0.0107571,1720823,1720823,0,1720799,
mcs10_r01_s25.A06,mcs10_r01_s25.B06,dal_dal,17,29,786579,0.140975,0,25,484140,0.0847455,523655,523655,0,523587,
mcs10_r01_s25.A07,mcs10_r01_s25.B07,dal_dal,17,30,2312351,0.342196,0,25,2111950,0.310683,1540009,1540009,0,1539973,
mcs10_r01_s25.A08,mcs10_r01_s25.B08,dal_dal,17,23,1145876,0.174009,0,25,634801,0.094607,766884,766884,0,766848,
mcs10_r01_s25.A09,mcs10_r01_s25.B09,dal_dal,16,29,1843027,0.274126,0,25,17259,0.00159442,1183954,1183954,0,1183927,
mcs10_r01_s30.A00,mcs10_r01_s30.B00,dal_dal,18,32,58350104,9.22944,0,30,987659,0.14754,37715962,37715962,0,37715915,
mcs10_r01_s30.A01,mcs10_r01_s30.B01,dal_dal,19,40,18626324,3.02419,0,30,7605780,1.19526,12071789,12071789,0,12071759,
mcs10_r01_s30.A02,mcs10_r01_s30.B02,dal_dal,19,37,32194182,5.25263,0,30,20232450,3.19986,20975494,20975494,0,20975463,
mcs10_r01_s30.A03,mcs10_r01_s30.B03,dal_dal,18,28,52790209,8.60771,0,30,4763007,0.734793,34473788,34473788,0,34473745,
mcs10_r01_s30.A04,mcs10_r01_s30.B04,dal_dal,18,28,30090737,4.89702,0,30,288210,0.0421279,19630479,19630479,0,19630430,
mcs10_r01_s30.A05,mcs10_r01_s30.B05,dal_dal,18,26,40509122,6.46067,0,30,604187,0.0951807,26771042,26771042,0,26770995,
mcs10_r01_s30.A06,mcs10_r01_s30.B06,dal_dal,18,32,57708267,9.51153,0,30,491340,0.0755094,37284227,37284227,0,37284204,
mcs10_r01_s30.A07,mcs10_r01_s30.B07,dal_dal,18,37,53184249,8.32172,0,30,1984807,0.293357,35049439,35049439,0,35049403,
mcs10_r01_s30.A08,mcs10_r01_s30.B08,dal_dal,18,33,66588831,12.6805,0,30,2430076,0.442334,42554271,42554271,0,42554239,
mcs10_r01_s30.A09,mcs10_r01_s30.B09,dal_dal,18,28,51118863,8.45735,0,30,4645851,0.739017,33305784,33305784,0,33305763,
mcs10_r01_s35.A00,mcs10_r01_s35.B00,dal_dal,21,39,303511728,51.2761,0,35,197641115,32.4743,201732248,201732248,0,201732207,
mcs10_r01_s35.A01,mcs10_r01_s35.B01,dal_dal,20,42,541135610,95.4454,0,35,87196698,14.6685,354381535,354381535,0,354381490,
mcs10_r01_s35.A02,mcs10_r01_s35.B02,dal_dal,20,39,562717219,97.0491,0,35,15343138,2.46991,368441552,368441552,0,368441521,
mcs10_r01_s35.A03,mcs10_r01_s35.B03,dal_dal,20,40,605134859,108.345,0,35,97575141,16.507,391851851,391851851,0,391851821,
mcs10_r01_s35.A04,mcs10_r01_s35.B04,dal_dal,20,49,714500801,137.01,0,35,345276055,63.696,457357485,457357485,0,457357439,
mcs10_r01_s35.A05,mcs10_r01_s35.B05,dal_dal,20,44,692862864,121.194,0,35,359407043,61.4511,450804273,450804273,0,450804233,
mcs10_r01_s35.A06,mcs10_r01_s35.B06,dal_dal,21,42,344315111,61.4011,0,35,91382073,15.2731,224814494,224814494,0,224814448,
mcs10_r01_s35.A07,mcs10_r01_s35.B07,dal_dal,20,44,783232453,136.491,0,35,367659375,62.6318,509139206,509139206,0,509139178,
mcs10_r01_s35.A08,mcs10_r01_s35.B08,dal_dal,20,47,518468897,91.8841,0,35,4056001,0.658704,338749518,338749518,0,338749468,
mcs10_r01_s35.A09,mcs10_r01_s35.B09,dal_dal,20,44,673175382,121.907,0,35,1715707,0.291841,437518695,437518695,0,437518648,
mcs10_r01_s40.A00,mcs10_r01_s40.B00,dal_dal,22,43,5244928056,1000.01,1,40,101988496,17.7791,3421144845,3421144845,0,3421144826,
mcs10_r01_s40.A01,mcs10_r01_s40.B01,dal_dal,22,45,3910394022,724.033,0,40,28248787,5.11764,2576009379,2576009379,0,2576009340,
mcs10_r01_s40.A02,mcs10_r01_s40.B02,dal_dal,21,48,5519054372,1000.01,1,40,115323007,20.0443,3522882088,3522882088,0,3522882113,
mcs10_r01_s40.A03,mcs10_r01_s40.B03,dal_dal,21,35,5415272310,1000.02,1,40,3751269,0.629544,3495176789,3495176789,0,3495176789,
mcs10_r01_s40.A04,mcs10_r01_s40.B04,dal_dal,22,31,2628546321,1000.02,1,40,1304683587,485.002,1715616699,1715616699,0,1715616678,
mcs10_r01_s40.A05,mcs10_r01_s40.B05,dal_dal,21,44,5668165252,1000.02,1,40,140099871,23.5873,3636720842,3636720842,0,3636720863,
mcs10_r01_s40.A06,mcs10_r01_s40.B06,dal_dal,22,50,5272205751,1000.02,1,40,2969030699,564.166,3419118052,3419118052,0,3419118045,
mcs10_r01_s40.A07,mcs10_r01_s40.B07,dal_dal,22,46,5338380500,1000.01,1,40,31992674,5.43192,3495992363,3495992363,0,3495992365,
mcs10_r01_s40.A08,mcs10_r01_s40.B08,dal_dal,21,41,5474342829,1000.01,1,40,6839819,1.23214,3529922588,3529922588,0,3529922590,
mcs10_r01_s40.A09,mcs10_r01_s40.B09,dal_dal,22,49,5371393395,1000.02,1,40,1722194308,311.89,3454894395,3454894395,0,3454894384,
mcs10_r01_s50.A00,mcs10_r01_s50.B00,dal_dal,23,49,5009082042,1000.02,1,50,1488798788,285.62,3150615100,3150615100,0,3150615136,
mcs10_r01_s50.A01,mcs10_r01_s50.B01,dal_dal,23,55,4595924894,1000.01,1,50,2327903229,500.774,2882217572,2882217572,0,2882217596,
mcs10_r01_s50.A02,mcs10_r01_s50.B02,dal_dal,24,54,5078097475,1000.01,1,50,230807499,44.7077,3238319293,3238319293,0,3238319296,
mcs10_r01_s50.A03,mcs10_r01_s50.B03,dal_dal,23,53,5308757493,1000.02,1,50,2390470810,440.778,3382517360,3382517360,0,3382517387,
mcs10_r01_s50.A04,mcs10_r01_s50.B04,dal_dal,23,50,4984062061,1000.01,1,50,549421863,107.839,3125827412,3125827412,0,3125827428,
mcs10_r01_s50.A05,mcs10_r01_s50.B05,dal_dal,23,48,5087682342,1000.02,1,50,253164571,48.6866,3251208111,3251208111,0,3251208140,
mcs10_r01_s50.A06,mcs10_r01_s50.B06,dal_dal,23,54,5110070004,1000.02,1,50,1435780636,272.861,3232879070,3232879070,0,3232879094,
mcs10_r01_s50.A07,mcs10_r01_s50.B07,dal_dal,23,47,4958771508,1000.02,1,50,472549569,91.4578,3084750667,3084750667,0,3084750700,
mcs10_r01_s50.A08,mcs10_r01_s50.B08,dal_dal,23,57,5046605714,1000.02,1,50,548872311,104.188,3169567749,3169567749,0,3169567773,
mcs10_r01_s50.A09,mcs10_r01_s50.B09,dal_dal,23,40,5215567436,1000.02,1,50,1866238567,357.534,3316095580,3316095580,0,3316095584,
mcs10_r01_s60.A00,mcs10_r01_s60.B00,dal_dal,25,56,4636366386,1000.02,1,60,589448720,122.577,2863569911,2863569911,0,2863569955,
mcs10_r01_s60.A01,mcs10_r01_s60.B01,dal_dal,25,58,4923249819,1000.01,1,60,838799619,160.376,3081483650,3081483650,0,3081483697,
mcs10_r01_s60.A02,mcs10_r01_s60.B02,dal_dal,24,59,4420392450,1000.02,1,60,954200647,208.596,2694084401,2694084401,0,2694084445,
mcs10_r01_s60.A03,mcs10_r01_s60.B03,dal_dal,25,68,4511107397,1000.01,1,60,4118723071,908.336,2823086637,2823086637,0,2823086652,
mcs10_r01_s60.A04,mcs10_r01_s60.B04,dal_dal,25,56,4473903113,1000.02,1,60,100699291,22.9747,2817889161,2817889161,0,2817889187,
mcs10_r01_s60.A05,mcs10_r01_s60.B05,dal_dal,24,58,4625074139,1000.02,1,60,1293285,0.26724,2868478419,2868478419,0,2868478494,
mcs10_r01_s60.A06,mcs10_r01_s60.B06,dal_dal,25,65,4991386392,1000.02,1,60,1666759985,321.403,3098768945,3098768945,0,3098768989,
mcs10_r01_s60.A07,mcs10_r01_s60.B07,dal_dal,25,44,4740927257,1000.02,1,60,1212565722,241.642,2986008678,2986008678,0,2986008723,
mcs10_r01_s60.A08,mcs10_r01_s60.B08,dal_dal,25,65,5070369881,1000.02,1,60,4048705902,787.161,3127548481,3127548481,0,3127548522,
mcs10_r01_s60.A09,mcs10_r01_s60.B09,dal_dal,25,56,5141286136,1000.02,1,60,64190104,12.7761,3263153940,3263153940,0,3263153952,
mcs10_r01_s70.A00,mcs10_r01_s70.B00,dal_dal,26,54,4590796391,1000.02,1,70,3447016157,741.903,2798399940,2798399940,0,2798399978,
mcs10_r01_s70.A01,mcs10_r01_s70.B01,dal_dal,26,64,4476080356,1000.01,1,70,259571773,56.3323,2728316875,2728316875,0,2728316944,
mcs10_r01_s70.A02,mcs10_r01_s70.B02,dal_dal,26,68,4413765292,1000.01,1,70,939524679,216.806,2719251874,2719251874,0,2719251892,
mcs10_r01_s70.A03,mcs10_r01_s70.B03,dal_dal,25,65,4166932171,1000.01,1,70,940862833,224.909,2501302623,2501302623,0,2501302651,
mcs10_r01_s70.A04,mcs10_r01_s70.B04,dal_dal,25,69,4293571853,1000.01,1,70,246215351,59.4501,2586721780,2586721780,0,2586721838,
mcs10_r01_s70.A05,mcs10_r01_s70.B05,dal_dal,27,66,4490021849,1000.01,1,70,2140950344,481.701,2779800374,2779800374,0,2779800429,
mcs10_r01_s70.A06,mcs10_r01_s70.B06,dal_dal,26,72,4723072296,1000.01,1,70,169507325,35.602,2898768247,2898768247,0,2898768275,
mcs10_r01_s70.A07,mcs10_r01_s70.B07,dal_dal,27,56,4289131182,1000.01,1,70,384445156,82.2962,2580838550,2580838550,0,2580838601,
mcs10_r01_s70.A08,mcs10_r01_s70.B08,dal_dal,26,56,4675899039,1000.01,1,70,1113853876,231.223,2875536216,2875536216,0,2875536270,
mcs10_r01_s70.A09,mcs10_r01_s70.B09,dal_dal,26,67,4716666394,1000.01,1,70,93413133,18.3153,2908191338,2908191338,0,2908191381,
mcs10_r01_s80.A00,mcs10_r01_s80.B00,dal_dal,26,65,4511822030,1000.01,1,80,30598607,6.44555,2690349896,2690349896,0,2690349946,
mcs10_r01_s80.A01,mcs10_r01_s80.B01,dal_dal,27,73,4348684795,1000.01,1,80,21018276,4.44879,2591744348,2591744348,0,2591744384,
mcs10_r01_s80.A02,mcs10_r01_s80.B02,dal_dal,26,82,4563655918,1000.01,1,80,33645225,6.76646,2766795075,2766795075,0,2766795139,
mcs10_r01_s80.A03,mcs10_r01_s80.B03,dal_dal,27,77,4538678855,1000.01,1,80,2780496532,602.336,2691005049,2691005049,0,2691005117,
mcs10_r01_s80.A04,mcs10_r01_s80.B04,dal_dal,27,80,4176272618,1000.02,1,80,121948403,24.8922,2495539609,2495539609,0,2495539670,
mcs10_r01_s80.A05,mcs10_r01_s80.B05,dal_dal,27,74,4522346914,1000.01,1,80,484183965,101.845,2708069451,2708069451,0,2708069492,
mcs10_r01_s80.A06,mcs10_r01_s80.B06,dal_dal,27,67,4562541809,1000.02,1,80,165705599,36.0594,2722163583,2722163583,0,2722163625,
mcs10_r01_s80.A07,mcs10_r01_s80.B07,dal_dal,27,62,4561003206,1000.02,1,80,2021991074,430.479,2722008774,2722008774,0,2722008852,
mcs10_r01_s80.A08,mcs10_r01_s80.B08,dal_dal,27,71,4286358850,1000.01,1,80,124094446,26.3856,2552213265,2552213265,0,2552213291,
mcs10_r01_s80.A09,mcs10_r01_s80.B09,dal_dal,27,64,4709305904,1000.02,1,80,1962048419,396.366,2850394220,2850394220,0,2850394253,
mcs10_r01_s90.A00,mcs10_r01_s90.B00,dal_dal,27,75,4479632234,1000.01,1,90,1310477109,285.105,2657969824,2657969824,0,2657969862,
mcs10_r01_s90.A01,mcs10_r01_s90.B01,dal_dal,28,75,4499559071,1000.01,1,90,1139690467,247.569,2678548133,2678548133,0,2678548172,
mcs10_r01_s90.A02,mcs10_r01_s90.B02,dal_dal,28,79,4540544768,1000.01,1,90,103037318,21.3179,2694170400,2694170400,0,2694170466,
mcs10_r01_s90.A03,mcs10_r01_s90.B03,dal_dal,28,86,4574263887,1000.02,1,90,4108106391,898.742,2690243802,2690243802,0,2690243862,
mcs10_r01_s90.A04,mcs10_r01_s90.B04,dal_dal,28,91,4443576263,1000.02,1,90,1325980791,285.8,2640691293,2640691293,0,2640691352,
mcs10_r01_s90.A05,mcs10_r01_s90.B05,dal_dal,27,74,4493185555,1000,1,90,46664739,9.96785,2699925685,2699925685,0,2699925687,
mcs10_r01_s90.A06,mcs10_r01_s90.B06,dal_dal,28,73,4527084471,1000.01,1,90,2192607244,474.3,2702594291,2702594291,0,2702594365,
mcs10_r01_s90.A07,mcs10_r01_s90.B07,dal_dal,29,88,4044030996,1000.02,1,90,226635861,51.0368,2426076747,2426076747,0,2426076811,
mcs10_r01_s90.A08,mcs10_r01_s90.B08,dal_dal,27,75,4364501092,1000.01,1,90,206218058,44.4234,2570800906,2570800906,0,2570801015,
mcs10_r01_s90.A09,mcs10_r01_s90.B09,dal_dal,28,88,4364678756,1000.02,1,90,3046068841,689.28,2586825818,2586825818,0,2586825878,
mcs10_r02_s100.A00,mcs10_r02_s100.B00,dal_dal,20,63,3652787134,1000.03,1,100,366450680,93.2716,1942957784,1942957784,0,1942957897,
mcs10_r02_s100.A01,mcs10_r02_s100.B01,dal_dal,20,88,3790462143,1000.02,1,100,147167074,35.8824,2055564287,2055564287,0,2055564405,
mcs10_r02_s100.A02,mcs10_r02_s100.B02,dal_dal,20,85,3579611077,1000.01,1,100,1093446080,288.337,1916709370,1916709370,0,1916709495,
mcs10_r02_s100.A03,mcs10_r02_s100.B03,dal_dal,21,72,3425828147,1000.01,1,100,70125142,17.2161,1830271065,1830271065,0,1830271210,
mcs10_r02_s100.A04,mcs10_r02_s100.B04,dal_dal,20,79,3682263467,1000.01,1,100,271080229,67.9977,1972950325,1972950325,0,1972950421,
mcs10_r02_s100.A05,mcs10_r02_s100.B05,dal_dal,20,78,3699631017,1000.02,1,100,182742009,45.5139,2022591793,2022591793,0,2022591940,
mcs10_r02_s100.A06,mcs10_r02_s100.B06,dal_dal,20,79,3811941073,1000.02,1,100,655223685,165.739,2071458965,2071458965,0,2071459096,
mcs10_r02_s100.A07,mcs10_r02_s100.B07,dal_dal,20,61,3624248543,1000.01,1,100,170128875,42.4505,1932476690,1932476690,0,1932476810,
