instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned
mcs10_m2D_s40.A02,mcs10_m2D_s40.B02,rrsplit_nobound,30,30,65154829,17.8373,0,17737721,4.45801,124156505,124156505,952216
mcs10_m2D_s40.A03,mcs10_m2D_s40.B03,rrsplit_nobound,30,26,40545791,10.9082,0,7126812,1.65011,80611516,80611516,1036015
mcs10_m2D_s40.A04,mcs10_m2D_s40.B04,rrsplit_nobound,30,27,22513622,6.25077,0,2256972,0.547869,47270160,47270160,799105
mcs10_m2D_s40.A05,mcs10_m2D_s40.B05,rrsplit_nobound,30,25,80280482,23.4574,0,46557228,13.6851,171899315,171899315,1776226
mcs10_m2D_s40.A06,mcs10_m2D_s40.B06,rrsplit_nobound,31,28,88914306,22.4267,0,81713208,20.4744,172575895,172575895,1499834
mcs10_m2D_s40.A07,mcs10_m2D_s40.B07,rrsplit_nobound,30,25,54867623,15.616,0,26649619,6.98337,113646760,113646760,1345601
mcs10_m2D_s40.A08,mcs10_m2D_s40.B08,rrsplit_nobound,30,25,22860142,7.38555,0,495599,0.125196,58768926,58768926,823038
mcs10_m2D_s40.A09,mcs10_m2D_s40.B09,rrsplit_nobound,30,29,84371273,24.1004,0,41108500,11.1179,179659637,179659637,2927177
mcs10_m2D_s50.A00,mcs10_m2D_s50.B00,rrsplit_nobound,37,27,3020393419,1000.01,1,631709550,199.782,7355585724,7355585724,97784015
mcs10_m2D_s50.A01,mcs10_m2D_s50.B01,rrsplit_nobound,38,33,2374964637,767.21,0,955337064,290.246,6052170287,6052170287,116228853
mcs10_m2D_s50.A02,mcs10_m2D_s50.B02,rrsplit_nobound,37,31,3391323007,1000.01,1,309512677,81.6688,7155884979,7155884979,75331787
mcs10_m2D_s50.A03,mcs10_m2D_s50.B03,rrsplit_nobound,38,32,1718586723,543.434,0,394585174,115.521,3980577648,3980577648,40973944
mcs10_m2D_s50.A04,mcs10_m2D_s50.B04,rrsplit_nobound,38,36,1366397343,425.73,0,195210045,51.561,3133521444,3133521444,35316566
mcs10_m2D_s50.A05,mcs10_m2D_s50.B05,rrsplit_nobound,38,31,3077724167,1000.01,1,2840114916,918.888,7363218178,7363218178,97673062
mcs10_m2D_s50.A06,mcs10_m2D_s50.B06,rrsplit_nobound,38,31,803271583,261.014,0,414175272,131.509,1925044332,1925044332,29160752
mcs10_m2D_s50.A07,mcs10_m2D_s50.B07,rrsplit_nobound,38,30,2389459781,726.882,0,2138406649,644.645,5427739267,5427739267,107012259
mcs10_m2D_s50.A08,mcs10_m2D_s50.B08,rrsplit_nobound,38,33,2760449456,850.36,0,1668584958,508.494,6851205849,6851205849,133980550
mcs10_m2D_s50.A09,mcs10_m2D_s50.B09,rrsplit_nobound,38,31,3611604305,1000.01,1,2539967065,692.906,7548555452,7548555452,85769487
mcs10_m2D_s60.A00,mcs10_m2D_s60.B00,rrsplit_nobound,43,37,3036760320,1000.02,1,376268900,113.166,7702122721,7702122721,94794612
mcs10_m2D_s60.A01,mcs10_m2D_s60.B01,rrsplit_nobound,44,41,3280249089,1000.02,1,169723222,52.9685,7343318870,7343318870,122186532
mcs10_m2D_s60.A02,mcs10_m2D_s60.B02,rrsplit_nobound,42,34,3690644668,1000.02,1,1136482005,284.786,6835485075,6835485075,230774592
mcs10_m2D_s60.A03,mcs10_m2D_s60.B03,rrsplit_nobound,40,36,3369419516,1000.02,1,204291744,57.8488,8281498678,8281498678,84410325
mcs10_m2D_s60.A04,mcs10_m2D_s60.B04,rrsplit_nobound,42,40,3889858004,1000.02,1,2472091660,634.513,7148607341,7148607341,123184714
mcs10_m2D_s60.A05,mcs10_m2D_s60.B05,rrsplit_nobound,44,37,3135658279,1000.02,1,328156557,80.4174,8133113390,8133113390,340928427
mcs10_m2D_s60.A06,mcs10_m2D_s60.B06,rrsplit_nobound,43,38,3134392965,1000.02,1,166376344,51.042,7600326463,7600326463,123420525
mcs10_m2D_s60.A07,mcs10_m2D_s60.B07,rrsplit_nobound,43,36,3561115697,1000.02,1,420303144,119.112,6938038651,6938038651,116886506
mcs10_m2D_s60.A08,mcs10_m2D_s60.B08,rrsplit_nobound,42,33,4011164355,1000.01,1,415795719,102.655,8394076358,8394076358,161760776
mcs10_m2D_s60.A09,mcs10_m2D_s60.B09,rrsplit_nobound,41,36,3342100005,1000.01,1,35690496,7.732,8392353303,8392353303,155327870
mcs10_m2D_s70.A00,mcs10_m2D_s70.B00,rrsplit_nobound,48,36,3635934693,1000.02,1,560705355,143.401,8540019923,8540019923,217548574
mcs10_m2D_s70.A01,mcs10_m2D_s70.B01,rrsplit_nobound,48,38,4047218201,1000.02,1,1125416883,264.99,7995896623,7995896623,199960286
mcs10_m2D_s70.A02,mcs10_m2D_s70.B02,rrsplit_nobound,50,42,3603612971,1000.01,1,2058105283,558.042,7133883264,7133883264,182772422
mcs10_m2D_s70.A03,mcs10_m2D_s70.B03,rrsplit_nobound,47,41,3392548907,1000.02,1,2042418230,594.844,7766913516,7766913516,101293833
mcs10_m2D_s70.A04,mcs10_m2D_s70.B04,rrsplit_nobound,49,38,3525144282,1000.02,1,2827272584,798.828,7340288823,7340288823,128920393
mcs10_m2D_s70.A05,mcs10_m2D_s70.B05,rrsplit_nobound,49,41,3755740189,1000.02,1,3527970667,935.315,7552834178,7552834178,404456091
mcs10_m2D_s70.A06,mcs10_m2D_s70.B06,rrsplit_nobound,50,39,3380753834,1000.02,1,2974063439,881.062,7489318052,7489318052,131371637
mcs10_m2D_s70.A07,mcs10_m2D_s70.B07,rrsplit_nobound,48,40,4028739631,1000.02,1,2130954291,523.852,8074880648,8074880648,345821603
mcs10_m2D_s70.A08,mcs10_m2D_s70.B08,rrsplit_nobound,49,40,3794549232,1000.02,1,1931936827,500.365,7724376957,7724376957,160167387
mcs10_m2D_s70.A09,mcs10_m2D_s70.B09,rrsplit_nobound,47,36,2420854323,1000.02,1,881948948,399.262,8415432849,8415432849,223404237
mcs10_m2D_s80.A00,mcs10_m2D_s80.B00,rrsplit_nobound,55,47,2998489030,1000.01,1,234479295,83.9334,7299843321,7299843321,126857514
mcs10_m2D_s80.A01,mcs10_m2D_s80.B01,rrsplit_nobound,53,42,2869721408,1000.02,1,7514107,2.21688,8213259530,8213259530,278464899
mcs10_m2D_s80.A02,mcs10_m2D_s80.B02,rrsplit_nobound,55,49,3469806884,1000.01,1,876467834,234.566,7708851596,7708851596,240774541
mcs10_m2D_s80.A03,mcs10_m2D_s80.B03,rrsplit_nobound,54,43,4359340573,1000.02,1,224756182,53.0457,7547089250,7547089250,219479605
mcs10_m2D_s80.A04,mcs10_m2D_s80.B04,rrsplit_nobound,55,46,3456333349,1000.02,1,385028419,123.949,7701183948,7701183948,133530162
mcs10_m2D_s80.A05,mcs10_m2D_s80.B05,rrsplit_nobound,54,45,3941949773,1000,1,1567080970,351.744,8544050259,8544050259,690001445
mcs10_m2D_s80.A06,mcs10_m2D_s80.B06,rrsplit_nobound,53,48,4477098354,1000.02,1,335350407,70.2298,8018770161,8018770161,187607388
mcs10_m2D_s80.A07,mcs10_m2D_s80.B07,rrsplit_nobound,54,43,3625491440,1000.02,1,1603911088,455.451,7006757834,7006757834,128466748
mcs10_m2D_s80.A08,mcs10_m2D_s80.B08,rrsplit_nobound,54,46,3955378093,1000.02,1,944162417,233.655,7847841349,7847841349,249769304
mcs10_m2D_s80.A09,mcs10_m2D_s80.B09,rrsplit_nobound,56,45,4074784914,1000,1,3466292544,848.143,6705711431,6705711431,289963367
mcs10_m2D_s90.A00,mcs10_m2D_s90.B00,rrsplit_nobound,59,50,4188552692,1000.02,1,304464820,70.1968,7626554911,7626554911,257389942
mcs10_m2D_s90.A01,mcs10_m2D_s90.B01,rrsplit_nobound,59,53,4196928874,1000.02,1,515512133,123.879,9403978802,9403978802,368171149
mcs10_m2D_s90.A02,mcs10_m2D_s90.B02,rrsplit_nobound,61,47,3670598209,1000.02,1,487757999,126.23,7161073105,7161073105,215001404
mcs10_m2D_s90.A03,mcs10_m2D_s90.B03,rrsplit_nobound,61,47,3812210842,1000.02,1,733059317,187.56,7164776966,7164776966,274715995
mcs10_m2D_s90.A04,mcs10_m2D_s90.B04,rrsplit_nobound,61,55,4209726470,1000.02,1,472167084,113.712,7432245921,7432245921,198050252
mcs10_m2D_s90.A05,mcs10_m2D_s90.B05,rrsplit_nobound,62,51,3742519408,1000.02,1,1839474740,477.124,8201958556,8201958556,373406224
mcs10_m2D_s90.A06,mcs10_m2D_s90.B06,rrsplit_nobound,60,49,3106834187,1000.02,1,2635207786,839.661,7699663955,7699663955,244657456
mcs10_m2D_s90.A07,mcs10_m2D_s90.B07,rrsplit_nobound,60,48,2288980770,1000.02,1,323113219,90.2324,7745487018,7745487018,306992660
mcs10_m2D_s90.A08,mcs10_m2D_s90.B08,rrsplit_nobound,57,44,2742924874,1000.02,1,242845805,61.9856,8192063936,8192063936,165727778
mcs10_m2D_s90.A09,mcs10_m2D_s90.B09,rrsplit_nobound,59,48,3717282289,1000.02,1,3224683636,866.874,7370531985,7370531985,229431668
mcs10_m2Dr2_s100.A00,mcs10_m2Dr2_s100.B00,rrsplit_nobound,61,55,3240999105,1000.01,1,2372168001,755.592,8102882455,8102882455,336621165
mcs10_m2Dr2_s100.A01,mcs10_m2Dr2_s100.B01,rrsplit_nobound,64,55,3620816575,1000.02,1,1125556577,298.594,6664740608,6664740608,151999741
mcs10_m2Dr2_s100.A02,mcs10_m2Dr2_s100.B02,rrsplit_nobound,62,52,4768263789,1000.02,1,83005125,16.865,8294599471,8294599471,629220900
mcs10_m2Dr2_s100.A03,mcs10_m2Dr2_s100.B03,rrsplit_nobound,62,51,3221097058,1000.02,1,47848141,14.6926,5587630694,5587630694,165181554
mcs10_m2Dr2_s100.A04,mcs10_m2Dr2_s100.B04,rrsplit_nobound,63,55,3535711550,1000.02,1,3407964771,961.731,6162253475,6162253475,102378547
mcs10_m2Dr2_s100.A05,mcs10_m2Dr2_s100.B05,rrsplit_nobound,62,57,3900659143,1000.02,1,3346914986,851.299,6828931052,6828931052,189150917
mcs10_m2Dr2_s100.A06,mcs10_m2Dr2_s100.B06,rrsplit_nobound,61,53,4481947646,1000.02,1,87866898,20.6679,8090951404,8090951404,195255528
mcs10_m2Dr2_s100.A07,mcs10_m2Dr2_s100.B07,rrsplit_nobound,64,59,3354144507,1000.02,1,942040128,264.931,5619202681,5619202681,103554646
