instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned
mcs90_r005_s80.A01,mcs90_r005_s80.B01,dal_rl,38,75,5844582757,1000.01,1,5730846064,980.034,3646093649,3646093649,0
mcs90_r005_s80.A02,mcs90_r005_s80.B02,dal_rl,40,78,5193075912,1000.02,1,425328923,82.2239,3281415272,3281415272,0
mcs90_r005_s80.A03,mcs90_r005_s80.B03,dal_rl,40,81,5782171455,1000.01,1,996366484,160.41,3742584587,3742584587,0
mcs90_r005_s80.A04,mcs90_r005_s80.B04,dal_rl,40,79,5367457967,1000.02,1,2133057364,407.113,3359947737,3359947737,0
mcs90_r005_s80.A05,mcs90_r005_s80.B05,dal_rl,38,78,5326381477,1000.02,1,1126215519,200.645,3332836755,3332836755,0
mcs90_r005_s80.A06,mcs90_r005_s80.B06,dal_rl,39,86,5767964480,1000.02,1,1500112225,258.312,3660420289,3660420289,0
mcs90_r005_s80.A07,mcs90_r005_s80.B07,dal_rl,39,78,2671788908,1000.02,1,16036649,5.68539,1643034142,1643034142,0
mcs90_r005_s80.A08,mcs90_r005_s80.B08,dal_rl,38,81,6068491325,1000.02,1,292324938,44.5297,3926152983,3926152983,0
mcs90_r005_s80.A09,mcs90_r005_s80.B09,dal_rl,39,67,4510005155,1000.02,1,96935469,20.6179,2864494604,2864494604,0
mcs90_r005_s90.A00,mcs90_r005_s90.B00,dal_rl,39,87,5666440407,1000.02,1,4122429603,720.269,3505622664,3505622664,0
mcs90_r005_s90.A01,mcs90_r005_s90.B01,dal_rl,39,74,5238439592,1000.02,1,2268301962,425.161,3301677756,3301677756,0
mcs90_r005_s90.A02,mcs90_r005_s90.B02,dal_rl,40,83,5309901784,1000.02,1,1766270562,318.142,3381442569,3381442569,0
mcs90_r005_s90.A03,mcs90_r005_s90.B03,dal_rl,42,84,5255252493,1000.02,1,2434854406,463.692,3297897896,3297897896,0
mcs90_r005_s90.A04,mcs90_r005_s90.B04,dal_rl,39,79,5541471687,1000.02,1,2004674012,345.44,3487325776,3487325776,0
mcs90_r005_s90.A05,mcs90_r005_s90.B05,dal_rl,42,104,5364236448,1000.01,1,2641834877,480.596,3284075899,3284075899,0
mcs90_r005_s90.A06,mcs90_r005_s90.B06,dal_rl,41,90,5264351434,1000.02,1,67673632,11.2396,3306997781,3306997781,0
mcs90_r005_s90.A07,mcs90_r005_s90.B07,dal_rl,40,81,5357924518,1000.01,1,3893028355,719.712,3335000243,3335000243,0
