instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_root_ub, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned, unified_conflicts,
mcs10_b03_s100.A00,mcs10_b03_s100.B00,dsb_always,62,49,22337231810,1000.02,1,100,453144137,25.0015,16794361918,16794361918,0,0,
mcs10_b03_s100.A01,mcs10_b03_s100.B01,dsb_always,64,52,13182603560,1000,1,100,5237749120,411.318,11099542869,11099542869,0,0,
mcs10_b03_s100.A02,mcs10_b03_s100.B02,dsb_always,65,53,15993920333,1000,1,100,15926632808,991.786,13466417910,13466417910,0,0,
mcs10_b03_s100.A03,mcs10_b03_s100.B03,dsb_always,63,52,21268598231,1000.02,1,100,7678958,0.420838,16419320339,16419320339,0,0,
mcs10_b03_s100.A04,mcs10_b03_s100.B04,dsb_always,65,52,23500454693,1000,1,100,3489260951,164.684,17833259859,17833259859,0,0,
mcs10_b03_s100.A05,mcs10_b03_s100.B05,dsb_always,64,51,16311817741,1000,1,100,3553213,0.426026,13705981137,13705981137,0,0,
mcs10_b03_s100.A06,mcs10_b03_s100.B06,dsb_always,73,64,6921901682,1000,1,100,234415824,31.6599,4823451000,4823451000,0,0,
mcs10_b03_s100.A07,mcs10_b03_s100.B07,dsb_always,63,47,18397159702,1000,1,100,9118490063,495.774,14848768608,14848768608,0,0,
mcs10_b03_s100.A08,mcs10_b03_s100.B08,dsb_always,59,46,23029077879,1000.01,1,100,1474371,0.146904,19467020550,19467020550,0,0,
mcs10_b03_s100.A09,mcs10_b03_s100.B09,dsb_always,67,55,10363032030,1000.01,1,100,2416771414,206.36,8583089427,8583089427,0,0,
mcs10_b03_s40.A00,mcs10_b03_s40.B00,dsb_always,31,27,117352191,11.803,0,40,14795948,1.4952,78775128,78775128,0,0,
mcs10_b03_s40.A01,mcs10_b03_s40.B01,dsb_always,31,24,33762349,6.51671,0,40,1751425,0.325069,25454541,25454541,0,0,
mcs10_b03_s40.A02,mcs10_b03_s40.B02,dsb_always,31,23,388603582,72.6784,0,40,350668055,64.8078,286448368,286448368,0,0,
mcs10_b03_s40.A03,mcs10_b03_s40.B03,dsb_always,31,24,92971914,19.7403,0,40,18393428,3.84685,64928987,64928987,0,0,
mcs10_b03_s40.A04,mcs10_b03_s40.B04,dsb_always,31,27,52568513,10.6344,0,40,259616,0.0435535,38136585,38136585,0,0,
mcs10_b03_s40.A05,mcs10_b03_s40.B05,dsb_always,31,28,60058508,12.6319,0,40,14232563,2.92993,43266175,43266175,0,0,
mcs10_b03_s40.A06,mcs10_b03_s40.B06,dsb_always,31,25,81131176,16.1166,0,40,39530081,7.48351,57330195,57330195,0,0,
mcs10_b03_s40.A07,mcs10_b03_s40.B07,dsb_always,30,24,859792096,85.9996,0,40,8451398,0.803932,616467766,616467766,0,0,
mcs10_b03_s40.A08,mcs10_b03_s40.B08,dsb_always,31,27,87062862,8.43519,0,40,3276788,0.275907,62102959,62102959,0,0,
mcs10_b03_s40.A09,mcs10_b03_s40.B09,dsb_always,31,28,85919179,8.84072,0,40,116259,0.0102326,63747556,63747556,0,0,
mcs10_b03_s50.A00,mcs10_b03_s50.B00,dsb_always,39,28,7369481776,771.152,0,50,2478315359,250.218,5272753274,5272753274,0,0,
mcs10_b03_s50.A01,mcs10_b03_s50.B01,dsb_always,40,29,1594410435,175.869,0,50,1415661953,154.868,1119666920,1119666920,0,0,
mcs10_b03_s50.A02,mcs10_b03_s50.B02,dsb_always,40,30,3943740668,430.913,0,50,3590516622,390.719,2929230785,2929230785,0,0,
mcs10_b03_s50.A03,mcs10_b03_s50.B03,dsb_always,40,31,2497206380,275.824,0,50,2460726714,271.607,1729808724,1729808724,0,0,
mcs10_b03_s50.A04,mcs10_b03_s50.B04,dsb_always,39,32,3042068750,346.353,0,50,274857886,27.1112,2241417296,2241417296,0,0,
mcs10_b03_s50.A05,mcs10_b03_s50.B05,dsb_always,39,35,2626873008,281.657,0,50,44808307,4.09363,1822673806,1822673806,0,0,
mcs10_b03_s50.A06,mcs10_b03_s50.B06,dsb_always,39,31,9231656537,1000,1,50,5266522349,578.774,6800227890,6800227890,0,0,
mcs10_b03_s50.A07,mcs10_b03_s50.B07,dsb_always,39,33,4931006884,519.6,0,50,716557871,60.4913,3704749214,3704749214,0,0,
mcs10_b03_s50.A08,mcs10_b03_s50.B08,dsb_always,39,30,2725347009,313.147,0,50,601381743,65.912,2017753157,2017753157,0,0,
mcs10_b03_s50.A09,mcs10_b03_s50.B09,dsb_always,39,29,3760282401,427.416,0,50,266440398,28.7258,2756790920,2756790920,0,0,
mcs10_b03_s60.A00,mcs10_b03_s60.B00,dsb_always,47,37,9332560439,1000.01,1,60,607788731,55.1668,6725962154,6725962154,0,0,
mcs10_b03_s60.A01,mcs10_b03_s60.B01,dsb_always,46,44,9518056146,1000,1,60,3257304720,320.205,6853588253,6853588253,0,0,
mcs10_b03_s60.A02,mcs10_b03_s60.B02,dsb_always,45,34,9953710980,1000.01,1,60,6641013519,654.965,7094213270,7094213270,0,0,
mcs10_b03_s60.A03,mcs10_b03_s60.B03,dsb_always,46,41,8811144908,1000.02,1,60,505351682,49.9888,6265248163,6265248163,0,0,
mcs10_b03_s60.A04,mcs10_b03_s60.B04,dsb_always,46,36,15484158788,1000.02,1,60,12107670389,602.075,12496920881,12496920881,0,0,
mcs10_b03_s60.A05,mcs10_b03_s60.B05,dsb_always,46,35,9111960581,1000,1,60,356123493,33.2117,6734843043,6734843043,0,0,
mcs10_b03_s60.A06,mcs10_b03_s60.B06,dsb_always,48,35,8399187832,1000,1,60,4642450981,529.313,5993194507,5993194507,0,0,
mcs10_b03_s60.A07,mcs10_b03_s60.B07,dsb_always,47,34,8745840427,1000.02,1,60,2190192245,221.532,6212125602,6212125602,0,0,
mcs10_b03_s60.A08,mcs10_b03_s60.B08,dsb_always,45,41,10093446868,1000.01,1,60,159243610,10.4337,7010262799,7010262799,0,0,
mcs10_b03_s60.A09,mcs10_b03_s60.B09,dsb_always,45,35,10449575515,1000,1,60,2944033453,248.118,6973618404,6973618404,0,0,
mcs10_b03_s70.A00,mcs10_b03_s70.B00,dsb_always,49,36,9507388662,1000.01,1,70,882946802,88.3762,7244917494,7244917494,0,0,
mcs10_b03_s70.A01,mcs10_b03_s70.B01,dsb_always,42,32,23474118985,1000.02,1,70,373872661,16.0669,19065808832,19065808832,0,0,
mcs10_b03_s70.A02,mcs10_b03_s70.B02,dsb_always,52,39,19833738326,1000.02,1,70,7082754734,299.195,14707789703,14707789703,0,0,
mcs10_b03_s70.A03,mcs10_b03_s70.B03,dsb_always,50,43,11561000716,1000.02,1,70,7459044790,633.023,8205825983,8205825983,0,0,
mcs10_b03_s70.A04,mcs10_b03_s70.B04,dsb_always,51,42,11605820545,1000.02,1,70,4450736029,292.538,8270493502,8270493502,0,0,
mcs10_b03_s70.A05,mcs10_b03_s70.B05,dsb_always,52,39,9660029089,1000.01,1,70,5599003207,530.722,6837012602,6837012602,0,0,
mcs10_b03_s70.A06,mcs10_b03_s70.B06,dsb_always,51,39,12100840501,1000,1,70,1021006597,42.1147,8197455205,8197455205,0,0,
mcs10_b03_s70.A07,mcs10_b03_s70.B07,dsb_always,54,42,16082847219,1000,1,70,16019048394,992.865,12053060636,12053060636,0,0,
mcs10_b03_s70.A08,mcs10_b03_s70.B08,dsb_always,52,43,17406175523,1000.01,1,70,261161828,18.757,14180006694,14180006694,0,0,
mcs10_b03_s70.A09,mcs10_b03_s70.B09,dsb_always,51,41,9569138798,1000.02,1,70,590164774,59.0832,7080023515,7080023515,0,0,
mcs10_b03_s80.A00,mcs10_b03_s80.B00,dsb_always,50,37,26323965200,1000,1,80,15827,0.0014377,21592795949,21592795949,0,0,
mcs10_b03_s80.A01,mcs10_b03_s80.B01,dsb_always,54,43,23305388774,1000.01,1,80,6688108248,276.692,19685363385,19685363385,0,0,
mcs10_b03_s80.A02,mcs10_b03_s80.B02,dsb_always,53,38,27047946160,1000.02,1,80,3961044972,175.063,21283580877,21283580877,0,0,
mcs10_b03_s80.A03,mcs10_b03_s80.B03,dsb_always,57,47,10335358127,1000.01,1,80,6574817763,619.816,7519361776,7519361776,0,0,
mcs10_b03_s80.A04,mcs10_b03_s80.B04,dsb_always,55,41,13232784898,1000.01,1,80,2489961122,206.357,10689367561,10689367561,0,0,
mcs10_b03_s80.A05,mcs10_b03_s80.B05,dsb_always,58,47,10172394740,1000.01,1,80,3776929639,335.738,7170543991,7170543991,0,0,
mcs10_b03_s80.A06,mcs10_b03_s80.B06,dsb_always,58,47,14240707833,1000,1,80,6261449205,277.101,10261439828,10261439828,0,0,
mcs10_b03_s80.A07,mcs10_b03_s80.B07,dsb_always,46,37,27466910161,1000,1,80,24762327808,902.047,21362195076,21362195076,0,0,
mcs10_b03_s80.A08,mcs10_b03_s80.B08,dsb_always,57,46,11228922483,1000.01,1,80,4523994531,395.694,7540874114,7540874114,0,0,
mcs10_b03_s80.A09,mcs10_b03_s80.B09,dsb_always,53,41,30345555725,1000.01,1,80,30567,0.00320412,23220370420,23220370420,0,0,
mcs10_b03_s90.A00,mcs10_b03_s90.B00,dsb_always,61,53,24153789527,1000.02,1,90,26241953,0.963068,19939587244,19939587244,0,0,
mcs10_b03_s90.A01,mcs10_b03_s90.B01,dsb_always,57,43,26972684694,1000.02,1,90,17023919,0.655088,20929687370,20929687370,0,0,
mcs10_b03_s90.A02,mcs10_b03_s90.B02,dsb_always,57,49,13221304466,1000,1,90,14186,0.00109651,10484326038,10484326038,0,0,
mcs10_b03_s90.A03,mcs10_b03_s90.B03,dsb_always,57,48,32130799592,1000,1,90,70801,0.00500797,23998144323,23998144323,0,0,
mcs10_b03_s90.A04,mcs10_b03_s90.B04,dsb_always,61,49,17006185439,1000,1,90,13711278088,670.132,12978530278,12978530278,0,0,
mcs10_b03_s90.A05,mcs10_b03_s90.B05,dsb_always,65,54,9372107512,1000.02,1,90,986706513,90.8361,7077596506,7077596506,0,0,
mcs10_b03_s90.A06,mcs10_b03_s90.B06,dsb_always,57,46,22883820142,1000,1,90,10194248897,406.552,19386548256,19386548256,0,0,
mcs10_b03_s90.A07,mcs10_b03_s90.B07,dsb_always,64,48,22569189113,1000.01,1,90,18876741712,610.36,17115129847,17115129847,0,0,
mcs10_b03_s90.A08,mcs10_b03_s90.B08,dsb_always,64,54,11502847089,1000,1,90,7761991901,680.222,8141912836,8141912836,0,0,
mcs10_b03_s90.A09,mcs10_b03_s90.B09,dsb_always,56,50,26045316106,1000.01,1,90,851464,0.0783995,21314690490,21314690490,0,0,
mcs10_b03m_s100.A00,mcs10_b03m_s100.B00,dsb_always,61,49,31072178990,1000.02,1,100,366460,0.0145216,23592805549,23592805549,0,0,
mcs10_b03m_s100.A01,mcs10_b03m_s100.B01,dsb_always,62,44,9001632827,1000,1,100,1649339279,184.56,8222526095,8222526095,0,0,
mcs10_b03m_s100.A02,mcs10_b03m_s100.B02,dsb_always,69,54,30708018193,1000,1,100,76413,0.00583992,23363861972,23363861972,0,0,
mcs10_b03m_s100.A03,mcs10_b03m_s100.B03,dsb_always,59,50,15774187011,1000.01,1,100,6751973788,439.111,13635212945,13635212945,0,0,
mcs10_b03m_s100.A04,mcs10_b03m_s100.B04,dsb_always,64,54,16693727899,1000.01,1,100,141364733,12.9988,13865553552,13865553552,0,0,
mcs10_b03m_s100.A05,mcs10_b03m_s100.B05,dsb_always,64,54,25485853285,1000,1,100,405,9.6155e-05,20937923548,20937923548,0,0,
mcs10_b03m_s100.A06,mcs10_b03m_s100.B06,dsb_always,70,59,17272952998,1000.01,1,100,16185887213,891.576,13370003363,13370003363,0,0,
mcs10_b03m_s100.A07,mcs10_b03m_s100.B07,dsb_always,69,54,17147182364,1000,1,100,1746890903,112.759,14077012824,14077012824,0,0,
mcs10_b03m_s100.A08,mcs10_b03m_s100.B08,dsb_always,66,51,31662398020,1000.01,1,100,275507148,15.1577,23800735825,23800735825,0,0,
mcs10_b03m_s100.A09,mcs10_b03m_s100.B09,dsb_always,67,55,20581038535,1000.01,1,100,11969024,0.712664,17960135966,17960135966,0,0,
mcs10_b03m_s40.A00,mcs10_b03m_s40.B00,dsb_always,32,28,47934784,4.68095,0,40,44312105,4.2898,32723859,32723859,0,0,
mcs10_b03m_s40.A01,mcs10_b03m_s40.B01,dsb_always,31,23,316863536,31.0126,0,40,233645531,22.9827,240496464,240496464,0,0,
mcs10_b03m_s40.A02,mcs10_b03m_s40.B02,dsb_always,32,25,25414936,2.70978,0,40,23792839,2.53272,18688869,18688869,0,0,
mcs10_b03m_s40.A03,mcs10_b03m_s40.B03,dsb_always,31,26,161322218,16.246,0,40,70856391,6.98623,111948853,111948853,0,0,
mcs10_b03m_s40.A04,mcs10_b03m_s40.B04,dsb_always,32,25,44584336,4.43862,0,40,36634161,3.56643,31978629,31978629,0,0,
mcs10_b03m_s40.A05,mcs10_b03m_s40.B05,dsb_always,31,26,239721238,23.4836,0,40,211237352,20.4962,170157050,170157050,0,0,
mcs10_b03m_s40.A06,mcs10_b03m_s40.B06,dsb_always,31,28,76000612,7.81595,0,40,29031682,2.94294,52594163,52594163,0,0,
mcs10_b03m_s40.A07,mcs10_b03m_s40.B07,dsb_always,31,27,101756594,10.4253,0,40,10133582,0.959333,72052555,72052555,0,0,
mcs10_b03m_s40.A08,mcs10_b03m_s40.B08,dsb_always,31,24,152475675,14.7842,0,40,26248640,1.9936,111905463,111905463,0,0,
mcs10_b03m_s40.A09,mcs10_b03m_s40.B09,dsb_always,32,26,45095093,4.39388,0,40,43738251,4.24161,32670109,32670109,0,0,
mcs10_b03m_s50.A00,mcs10_b03m_s50.B00,dsb_always,40,31,2048609880,218.036,0,50,1794726074,188.988,1495353146,1495353146,0,0,
mcs10_b03m_s50.A01,mcs10_b03m_s50.B01,dsb_always,39,36,8289098883,882.08,0,50,2277882756,237.314,5909404172,5909404172,0,0,
mcs10_b03m_s50.A02,mcs10_b03m_s50.B02,dsb_always,39,26,6677573203,694.698,0,50,3490064209,354.494,4826241489,4826241489,0,0,
mcs10_b03m_s50.A03,mcs10_b03m_s50.B03,dsb_always,38,31,9642568005,1000,1,50,790006951,75.139,7000822334,7000822334,0,0,
mcs10_b03m_s50.A04,mcs10_b03m_s50.B04,dsb_always,39,30,6065931841,627.938,0,50,4359235302,446.422,4281842843,4281842843,0,0,
mcs10_b03m_s50.A05,mcs10_b03m_s50.B05,dsb_always,39,31,9776204023,1000.02,1,50,8520684654,860.694,7127899026,7127899026,0,0,
mcs10_b03m_s50.A06,mcs10_b03m_s50.B06,dsb_always,40,35,1904061397,207.243,0,50,1402923919,150.577,1338556863,1338556863,0,0,
mcs10_b03m_s50.A07,mcs10_b03m_s50.B07,dsb_always,40,31,352342630,39.6249,0,50,94212427,8.71023,260482066,260482066,0,0,
mcs10_b03m_s50.A08,mcs10_b03m_s50.B08,dsb_always,39,31,7200400444,791.593,0,50,523403891,52.3292,5265517366,5265517366,0,0,
mcs10_b03m_s50.A09,mcs10_b03m_s50.B09,dsb_always,40,28,4732217680,525.508,0,50,4725688603,524.775,3471068465,3471068465,0,0,
mcs10_b03m_s60.A00,mcs10_b03m_s60.B00,dsb_always,39,31,30128013559,1000,1,60,350402893,12.4258,23388118639,23388118639,0,0,
mcs10_b03m_s60.A01,mcs10_b03m_s60.B01,dsb_always,47,35,10322516292,1000.02,1,60,8914082057,824.745,7689942145,7689942145,0,0,
mcs10_b03m_s60.A02,mcs10_b03m_s60.B02,dsb_always,47,42,8423856679,1000.02,1,60,288247712,28.0182,6054735427,6054735427,0,0,
mcs10_b03m_s60.A03,mcs10_b03m_s60.B03,dsb_always,40,32,25338685230,1000.02,1,60,14022564,0.540767,21065819125,21065819125,0,0,
mcs10_b03m_s60.A04,mcs10_b03m_s60.B04,dsb_always,47,36,9509336572,1000.02,1,60,5577799927,531.609,7293508784,7293508784,0,0,
mcs10_b03m_s60.A05,mcs10_b03m_s60.B05,dsb_always,44,36,9522828596,1000.02,1,60,6603126,0.553041,6506557866,6506557866,0,0,
mcs10_b03m_s60.A06,mcs10_b03m_s60.B06,dsb_always,46,35,8951511468,1000.02,1,60,695921876,70.4149,6544141209,6544141209,0,0,
mcs10_b03m_s60.A07,mcs10_b03m_s60.B07,dsb_always,44,35,9443338231,1000.02,1,60,1707535437,174.391,6493725165,6493725165,0,0,
mcs10_b03m_s60.A08,mcs10_b03m_s60.B08,dsb_always,46,39,5176282886,1000.01,1,60,3614247123,688.111,3372911648,3372911648,0,0,
mcs10_b03m_s60.A09,mcs10_b03m_s60.B09,dsb_always,39,30,11834049144,1000.01,1,60,8589,0.00116215,9980308598,9980308598,0,0,
mcs10_b03m_s70.A00,mcs10_b03m_s70.B00,dsb_always,46,33,15104830918,1000.02,1,70,7732867242,530.024,11764172796,11764172796,0,0,
mcs10_b03m_s70.A01,mcs10_b03m_s70.B01,dsb_always,45,40,13662468227,1000.02,1,70,1723483029,133.342,11448702120,11448702120,0,0,
mcs10_b03m_s70.A02,mcs10_b03m_s70.B02,dsb_always,50,37,6401353922,1000.02,1,70,2354049189,202.617,4898589779,4898589779,0,0,
mcs10_b03m_s70.A03,mcs10_b03m_s70.B03,dsb_always,53,42,10991105958,1000.02,1,70,4751436187,319.397,7853124212,7853124212,0,0,
mcs10_b03m_s70.A04,mcs10_b03m_s70.B04,dsb_always,46,33,14935615926,1000.02,1,70,11452630645,735.415,11185034194,11185034194,0,0,
mcs10_b03m_s70.A05,mcs10_b03m_s70.B05,dsb_always,51,40,10147591329,1000.01,1,70,440693611,24.3211,6687155968,6687155968,0,0,
mcs10_b03m_s70.A06,mcs10_b03m_s70.B06,dsb_always,54,45,9052853609,1000.02,1,70,6880158153,733.915,6527333736,6527333736,0,0,
mcs10_b03m_s70.A07,mcs10_b03m_s70.B07,dsb_always,51,43,10098132651,1000.01,1,70,3731307658,352.403,6784956440,6784956440,0,0,
mcs10_b03m_s70.A08,mcs10_b03m_s70.B08,dsb_always,52,40,10148383113,1000.02,1,70,9510039881,937.22,7095014153,7095014153,0,0,
mcs10_b03m_s70.A09,mcs10_b03m_s70.B09,dsb_always,47,39,25675530512,1000.02,1,70,1211267,0.102618,21621331123,21621331123,0,0,
mcs10_b03m_s80.A00,mcs10_b03m_s80.B00,dsb_always,52,41,30043148022,1000.02,1,80,2438942307,84.1313,23192171879,23192171879,0,0,
mcs10_b03m_s80.A01,mcs10_b03m_s80.B01,dsb_always,49,39,23000968669,1000.01,1,80,4166703,0.205595,19039701102,19039701102,0,0,
mcs10_b03m_s80.A02,mcs10_b03m_s80.B02,dsb_always,60,48,9774059751,1000.01,1,80,9174722831,929.628,7291718002,7291718002,0,0,
mcs10_b03m_s80.A03,mcs10_b03m_s80.B03,dsb_always,52,40,24170283957,1000.01,1,80,15471241315,608.424,20235146815,20235146815,0,0,
mcs10_b03m_s80.A04,mcs10_b03m_s80.B04,dsb_always,58,48,10500580745,1000.02,1,80,1784856994,164.415,6962113020,6962113020,0,0,
mcs10_b03m_s80.A05,mcs10_b03m_s80.B05,dsb_always,57,44,9988190385,1000.02,1,80,25250362,4.19938,8234649374,8234649374,0,0,
mcs10_b03m_s80.A06,mcs10_b03m_s80.B06,dsb_always,50,39,18899926057,1000.02,1,80,115915,0.0104526,16377388012,16377388012,0,0,
mcs10_b03m_s80.A07,mcs10_b03m_s80.B07,dsb_always,58,45,8959277826,1000.01,1,80,1274310544,116.594,6878598262,6878598262,0,0,
mcs10_b03m_s80.A08,mcs10_b03m_s80.B08,dsb_always,53,40,10416102778,1000.02,1,80,66650242,6.14994,7456612823,7456612823,0,0,
mcs10_b03m_s80.A09,mcs10_b03m_s80.B09,dsb_always,57,41,30334965344,1000.02,1,80,2641195789,84.7169,23231618461,23231618461,0,0,
mcs10_b03m_s90.A00,mcs10_b03m_s90.B00,dsb_always,60,48,25324839575,1000.02,1,90,17054538036,687.729,21390949760,21390949760,0,0,
mcs10_b03m_s90.A01,mcs10_b03m_s90.B01,dsb_always,58,46,28289211328,1000.02,1,90,83098235,4.46325,22713357947,22713357947,0,0,
mcs10_b03m_s90.A02,mcs10_b03m_s90.B02,dsb_always,65,53,10110524372,1000.02,1,90,1319343904,85.9399,7061030287,7061030287,0,0,
mcs10_b03m_s90.A03,mcs10_b03m_s90.B03,dsb_always,67,58,9945483165,1000.01,1,90,2520240304,241.607,6633285995,6633285995,0,0,
mcs10_b03m_s90.A04,mcs10_b03m_s90.B04,dsb_always,59,47,24524380743,1000.02,1,90,10016490090,448.806,20709069154,20709069154,0,0,
mcs10_b03m_s90.A05,mcs10_b03m_s90.B05,dsb_always,63,52,9103236544,1000.02,1,90,5322855296,563.449,7352081595,7352081595,0,0,
mcs10_b03m_s90.A06,mcs10_b03m_s90.B06,dsb_always,66,51,8924510052,1000,1,90,2923415508,252.454,6554674796,6554674796,0,0,
mcs10_b03m_s90.A07,mcs10_b03m_s90.B07,dsb_always,52,42,26062239773,1000.01,1,90,63539876,2.46489,21298024025,21298024025,0,0,
mcs10_b03m_s90.A08,mcs10_b03m_s90.B08,dsb_always,55,44,18254971319,1000,1,90,3444243,0.262356,16053109827,16053109827,0,0,
mcs10_b03m_s90.A09,mcs10_b03m_s90.B09,dsb_always,60,47,26292847529,1000.01,1,90,2900629817,146.56,20178838074,20178838074,0,0,
mcs10_b06_s100.A00,mcs10_b06_s100.B00,dsb_always,54,62,6647254297,1000.01,1,100,1972960052,306.221,4330491775,4330491775,0,0,
mcs10_b06_s100.A01,mcs10_b06_s100.B01,dsb_always,52,59,6666208181,1000,1,100,6537741087,979.688,4145723212,4145723212,0,0,
mcs10_b06_s100.A02,mcs10_b06_s100.B02,dsb_always,56,61,6689158163,1000.01,1,100,2213341372,321.544,4158361389,4158361389,0,0,
mcs10_b06_s100.A03,mcs10_b06_s100.B03,dsb_always,54,55,7688823082,1000.01,1,100,6216281212,798.659,4815023310,4815023310,0,0,
mcs10_b06_s100.A04,mcs10_b06_s100.B04,dsb_always,50,54,7706846413,1000.01,1,100,4306581030,570.241,4910941225,4910941225,0,0,
mcs10_b06_s100.A05,mcs10_b06_s100.B05,dsb_always,54,57,6837891331,1000.01,1,100,1953087375,282.727,4186013539,4186013539,0,0,
mcs10_b06_s100.A06,mcs10_b06_s100.B06,dsb_always,56,60,7799019174,1000.01,1,100,1883457812,235.375,5225016956,5225016956,0,0,
mcs10_b06_s100.A07,mcs10_b06_s100.B07,dsb_always,52,55,8887357285,1000.02,1,100,1221949494,115.83,5916454445,5916454445,0,0,
mcs10_b06_s100.A08,mcs10_b06_s100.B08,dsb_always,50,50,7405670299,1000.02,1,100,3777703360,510.047,4620310396,4620310396,0,0,
mcs10_b06_s100.A09,mcs10_b06_s100.B09,dsb_always,54,61,8267427663,1000.02,1,100,3453131415,378.471,5243638078,5243638078,0,0,
mcs10_b06_s70.A00,mcs10_b06_s70.B00,dsb_always,39,46,7096699393,1000.02,1,70,608349393,83.8077,4401926427,4401926427,0,0,
mcs10_b06_s70.A01,mcs10_b06_s70.B01,dsb_always,38,40,7763873432,1000.01,1,70,65242315,7.97484,5178219819,5178219819,0,0,
mcs10_b06_s70.A02,mcs10_b06_s70.B02,dsb_always,40,54,7206184538,1000.01,1,70,682049078,87.6584,4568698999,4568698999,0,0,
mcs10_b06_s70.A03,mcs10_b06_s70.B03,dsb_always,39,39,7435627144,1000.02,1,70,7355260530,988.744,4968056159,4968056159,0,0,
mcs10_b06_s70.A04,mcs10_b06_s70.B04,dsb_always,38,35,7894131080,1000.02,1,70,708295772,85.2416,5389051040,5389051040,0,0,
mcs10_b06_s70.A05,mcs10_b06_s70.B05,dsb_always,41,41,7322183301,1000.02,1,70,6199839725,843.601,4665970037,4665970037,0,0,
mcs10_b06_s70.A06,mcs10_b06_s70.B06,dsb_always,37,38,9395255678,1000.02,1,70,4525355181,470.763,6569077639,6569077639,0,0,
mcs10_b06_s70.A07,mcs10_b06_s70.B07,dsb_always,38,44,7591290653,1000.01,1,70,4419682866,568.472,4909055347,4909055347,0,0,
mcs10_b06_s70.A08,mcs10_b06_s70.B08,dsb_always,39,45,6941602158,1000.01,1,70,487645521,70.0188,4558426461,4558426461,0,0,
mcs10_b06_s70.A09,mcs10_b06_s70.B09,dsb_always,40,52,7466009562,1000.02,1,70,728638890,93.8368,4647458157,4647458157,0,0,
mcs10_b06_s80.A00,mcs10_b06_s80.B00,dsb_always,42,39,7616908931,1000.02,1,80,930149297,113.094,4732539557,4732539557,0,0,
mcs10_b06_s80.A01,mcs10_b06_s80.B01,dsb_always,44,57,7255598960,1000.02,1,80,1830196133,242.305,4601468138,4601468138,0,0,
mcs10_b06_s80.A02,mcs10_b06_s80.B02,dsb_always,43,39,5817504924,1000.02,1,80,3750036379,625.75,3730477926,3730477926,0,0,
mcs10_b06_s80.A03,mcs10_b06_s80.B03,dsb_always,42,39,5029635402,1000.02,1,80,109690212,20.8174,3208419727,3208419727,0,0,
mcs10_b06_s80.A04,mcs10_b06_s80.B04,dsb_always,45,46,5312118344,1000.02,1,80,657792107,114.733,3425898688,3425898688,0,0,
mcs10_b06_s80.A05,mcs10_b06_s80.B05,dsb_always,43,56,5456445635,1000.01,1,80,20567506,4.21975,3328156082,3328156082,0,0,
mcs10_b06_s80.A06,mcs10_b06_s80.B06,dsb_always,46,61,5054891757,1000.02,1,80,1014626061,191.386,3123993229,3123993229,0,0,
mcs10_b06_s80.A07,mcs10_b06_s80.B07,dsb_always,45,58,5449029219,1000.02,1,80,3165211151,589.327,3457241284,3457241284,0,0,
mcs10_b06_s80.A08,mcs10_b06_s80.B08,dsb_always,42,36,5383255226,1000.02,1,80,12029034,1.8792,3563481812,3563481812,0,0,
mcs10_b06_s80.A09,mcs10_b06_s80.B09,dsb_always,43,45,5475782608,1000.02,1,80,3510011,0.384437,3505553656,3505553656,0,0,
mcs10_b06_s90.A00,mcs10_b06_s90.B00,dsb_always,48,50,6950314883,1000.01,1,90,1566764172,233.791,4477210637,4477210637,0,0,
mcs10_b06_s90.A01,mcs10_b06_s90.B01,dsb_always,46,59,7430053819,1000.02,1,90,21177364,2.46001,4646068947,4646068947,0,0,
mcs10_b06_s90.A02,mcs10_b06_s90.B02,dsb_always,49,56,7402959428,1000.01,1,90,5871281346,763.723,4601280312,4601280312,0,0,
mcs10_b06_s90.A03,mcs10_b06_s90.B03,dsb_always,48,52,7450810879,1000.02,1,90,1218406751,161.927,4825863338,4825863338,0,0,
mcs10_b06_s90.A04,mcs10_b06_s90.B04,dsb_always,48,45,7202770602,1000.02,1,90,1723899114,238.734,4497614039,4497614039,0,0,
mcs10_b06_s90.A05,mcs10_b06_s90.B05,dsb_always,45,40,7899245428,1000.02,1,90,6486406310,807.768,5107325896,5107325896,0,0,
mcs10_b06_s90.A06,mcs10_b06_s90.B06,dsb_always,50,52,6397344027,1000.01,1,90,12957384,1.53743,4026941106,4026941106,0,0,
mcs10_b06_s90.A07,mcs10_b06_s90.B07,dsb_always,47,46,7850964353,1000.02,1,90,100988271,12.5005,5122094117,5122094117,0,0,
mcs10_b06_s90.A08,mcs10_b06_s90.B08,dsb_always,50,66,7152019639,1000.01,1,90,2608325547,353.184,4359799238,4359799238,0,0,
mcs10_b06_s90.A09,mcs10_b06_s90.B09,dsb_always,49,46,8077277648,1000.01,1,90,456144032,57.9301,5175805771,5175805771,0,0,
mcs10_b06m_s100.A00,mcs10_b06m_s100.B00,dsb_always,52,51,6831200427,1000.02,1,100,4754747,0.48438,4392669050,4392669050,0,0,
mcs10_b06m_s100.A01,mcs10_b06m_s100.B01,dsb_always,52,48,7184861991,1000.02,1,100,701847242,91.3886,4455265785,4455265785,0,0,
