instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_root_ub, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned, unified_conflicts,
mcs50_m3D_s20.A09,mcs50_m3D_s20.B09,symsplit_varonly,14,16,86759,0.0087332,0,20,363,4.7942e-05,55180,55180,317,0,
mcs50_m3D_s50.A00,mcs50_m3D_s50.B00,symsplit_varonly,33,31,9101576301,1000.02,1,50,299981169,31.4673,5816766585,5816766585,48096016,0,
mcs50_m3D_s50.A01,mcs50_m3D_s50.B01,symsplit_varonly,33,33,9150261151,1000.02,1,50,155702376,15.6927,5926841683,5926841683,20157521,0,
mcs50_m3D_s50.A02,mcs50_m3D_s50.B02,symsplit_varonly,34,61,8976278082,1000.02,1,50,8813886677,979.754,5673695465,5673695465,20451955,0,
mcs50_m3D_s50.A03,mcs50_m3D_s50.B03,symsplit_varonly,33,30,9396530940,1000.02,1,50,2463842993,253.08,6456077668,6456077668,21309183,0,
mcs50_m3D_s50.A04,mcs50_m3D_s50.B04,symsplit_varonly,33,47,9511770052,1000.02,1,50,554551,0.0671355,6314097698,6314097698,32842907,0,
mcs50_m3D_s50.A05,mcs50_m3D_s50.B05,symsplit_varonly,32,30,9944293592,1000.02,1,50,1842336173,174.698,6463285990,6463285990,30372095,0,
mcs50_m3D_s50.A06,mcs50_m3D_s50.B06,symsplit_varonly,33,43,9359103054,1000.01,1,50,2788757636,290.912,6121829279,6121829279,36818645,0,
mcs50_m3D_s50.A07,mcs50_m3D_s50.B07,symsplit_varonly,34,50,9408493772,1000.01,1,50,8250609693,869.803,6128333149,6128333149,24314044,0,
mcs50_m3D_s50.A08,mcs50_m3D_s50.B08,symsplit_varonly,33,38,9373999003,1000.01,1,50,41444327,4.62512,6150310964,6150310964,25482758,0,
mcs50_m3D_s50.A09,mcs50_m3D_s50.B09,symsplit_varonly,33,34,9350339700,1000.02,1,50,5463926390,577.71,6031783689,6031783689,31136680,0,
mcs50_m3D_s60.A00,mcs50_m3D_s60.B00,symsplit_varonly,38,38,8846751032,1000.01,1,60,331429131,36.4618,5633079634,5633079634,54441854,0,
mcs50_m3D_s60.A01,mcs50_m3D_s60.B01,symsplit_varonly,38,45,9416198747,1000.02,1,60,2112914910,222.509,6065420115,6065420115,46205763,0,
mcs50_m3D_s60.A02,mcs50_m3D_s60.B02,symsplit_varonly,38,37,9229153297,1000.02,1,60,203375843,22.0893,5887604525,5887604525,28640050,0,
mcs50_m3D_s60.A03,mcs50_m3D_s60.B03,symsplit_varonly,39,51,9873027067,1000.02,1,60,9848378019,997.209,6413758848,6413758848,70496120,0,
mcs50_m3D_s60.A04,mcs50_m3D_s60.B04,symsplit_varonly,39,35,9472277272,1000.02,1,60,8398527666,882.935,6171840733,6171840733,43580577,0,
mcs50_m3D_s60.A05,mcs50_m3D_s60.B05,symsplit_varonly,39,47,9055474727,1000.02,1,60,1632705458,172.093,5755260064,5755260064,52766255,0,
mcs50_m3D_s60.A06,mcs50_m3D_s60.B06,symsplit_varonly,39,34,9506633908,1000.02,1,60,686045579,72.4544,6242831658,6242831658,51794259,0,
mcs50_m3D_s60.A07,mcs50_m3D_s60.B07,symsplit_varonly,38,41,9076296020,1000.01,1,60,25840752,2.76063,5794416277,5794416277,46008078,0,
mcs50_m3D_s60.A08,mcs50_m3D_s60.B08,symsplit_varonly,40,39,9238727014,1000.01,1,60,7525760033,803.783,5896337658,5896337658,46214556,0,
mcs50_m3D_s60.A09,mcs50_m3D_s60.B09,symsplit_varonly,39,41,9159312150,1000.01,1,60,986298155,107.228,5830348459,5830348459,43023638,0,
mcs50_m3Dr2_s15.A00,mcs50_m3Dr2_s15.B00,symsplit_varonly,11,11,14192,0.00145768,0,15,14131,0.00141986,8893,8893,75,0,
mcs50_m3Dr2_s15.A01,mcs50_m3Dr2_s15.B01,symsplit_varonly,11,17,6047,0.000713612,0,15,2457,0.000284988,3925,3925,38,0,
mcs50_m3Dr2_s15.A02,mcs50_m3Dr2_s15.B02,symsplit_varonly,11,15,2717,0.000360792,0,15,221,3.0706e-05,1840,1840,23,0,
mcs50_m3Dr2_s15.A03,mcs50_m3Dr2_s15.B03,symsplit_varonly,11,15,6949,0.000808571,0,15,951,0.000123025,4471,4471,15,0,
mcs50_m3Dr2_s15.A04,mcs50_m3Dr2_s15.B04,symsplit_varonly,11,14,5256,0.00144027,0,15,3035,0.000874637,3337,3337,49,0,
mcs50_m3Dr2_s15.A05,mcs50_m3Dr2_s15.B05,symsplit_varonly,11,13,5400,0.00059439,0,15,1336,0.000127851,3433,3433,89,0,
mcs50_m3Dr2_s15.A06,mcs50_m3Dr2_s15.B06,symsplit_varonly,11,12,7208,0.000814129,0,15,5979,0.000648829,4590,4590,34,0,
mcs50_m3Dr2_s15.A07,mcs50_m3Dr2_s15.B07,symsplit_varonly,11,14,5642,0.000650857,0,15,1981,0.000225268,3566,3566,28,0,
mcs50_m3Dr2_s15.A08,mcs50_m3Dr2_s15.B08,symsplit_varonly,11,14,4982,0.000581653,0,15,543,6.63e-05,3142,3142,28,0,
mcs50_m3Dr2_s15.A09,mcs50_m3Dr2_s15.B09,symsplit_varonly,11,13,5608,0.000683622,0,15,4513,0.000512574,3576,3576,70,0,
mcs50_m3Dr2_s20.A00,mcs50_m3Dr2_s20.B00,symsplit_varonly,14,14,87410,0.00978297,0,20,45402,0.00502652,55294,55294,190,0,
mcs50_m3Dr2_s20.A01,mcs50_m3Dr2_s20.B01,symsplit_varonly,14,18,52484,0.00562527,0,20,13140,0.00138921,34154,34154,133,0,
mcs50_m3Dr2_s20.A02,mcs50_m3Dr2_s20.B02,symsplit_varonly,14,14,138140,0.0303627,0,20,118021,0.0260287,87558,87558,378,0,
mcs50_m3Dr2_s20.A03,mcs50_m3Dr2_s20.B03,symsplit_varonly,14,15,94825,0.0204248,0,20,5986,0.00126402,59088,59088,169,0,
mcs50_m3Dr2_s20.A04,mcs50_m3Dr2_s20.B04,symsplit_varonly,14,17,120234,0.0137794,0,20,34794,0.00387824,74355,74355,191,0,
mcs50_m3Dr2_s20.A05,mcs50_m3Dr2_s20.B05,symsplit_varonly,14,13,72289,0.00798834,0,20,35730,0.00366483,44962,44962,123,0,
mcs50_m3Dr2_s20.A06,mcs50_m3Dr2_s20.B06,symsplit_varonly,14,15,40819,0.00460122,0,20,7248,0.000782237,26140,26140,221,0,
mcs50_m3Dr2_s20.A07,mcs50_m3Dr2_s20.B07,symsplit_varonly,14,16,82026,0.00868226,0,20,44676,0.00465964,51897,51897,289,0,
mcs50_m3Dr2_s20.A08,mcs50_m3Dr2_s20.B08,symsplit_varonly,14,17,39356,0.00457117,0,20,534,6.9905e-05,25423,25423,135,0,
mcs50_m3Dr2_s20.A09,mcs50_m3Dr2_s20.B09,symsplit_varonly,14,14,58465,0.00673073,0,20,5263,0.000552199,37882,37882,142,0,
mcs50_m3Dr2_s50.A00,mcs50_m3Dr2_s50.B00,symsplit_varonly,32,54,8608958683,1000.01,1,50,9624913,1.17223,5582376469,5582376469,14440479,0,
mcs50_m3Dr2_s50.A01,mcs50_m3Dr2_s50.B01,symsplit_varonly,31,33,9030063580,1000.01,1,50,770844677,82.589,5734528342,5734528342,21477375,0,
mcs50_m3Dr2_s50.A02,mcs50_m3Dr2_s50.B02,symsplit_varonly,32,33,9643433657,1000.01,1,50,3946219980,413.737,6466449113,6466449113,33292158,0,
mcs50_m3Dr2_s50.A03,mcs50_m3Dr2_s50.B03,symsplit_varonly,32,30,4491187924,1000.02,1,50,1108937415,232.156,2953820021,2953820021,16609668,0,
mcs50_m3Dr2_s50.A04,mcs50_m3Dr2_s50.B04,symsplit_varonly,32,29,4562984121,1000.02,1,50,962489127,206.814,2943692067,2943692067,18101683,0,
mcs50_m3Dr2_s50.A05,mcs50_m3Dr2_s50.B05,symsplit_varonly,31,34,9131976315,1000.02,1,50,1193742785,124.587,5993391358,5993391358,53446961,0,
mcs50_m3Dr2_s50.A06,mcs50_m3Dr2_s50.B06,symsplit_varonly,32,31,9331675843,1000.02,1,50,556526572,57.2727,6178824314,6178824314,30509024,0,
mcs50_m3Dr2_s50.A07,mcs50_m3Dr2_s50.B07,symsplit_varonly,32,31,8998189765,1000.02,1,50,285126387,31.1824,5933209693,5933209693,27688572,0,
mcs50_m3Dr2_s50.A08,mcs50_m3Dr2_s50.B08,symsplit_varonly,33,29,9289810379,1000.02,1,50,1966846771,198.569,6282305766,6282305766,27243817,0,
mcs50_m3Dr2_s50.A09,mcs50_m3Dr2_s50.B09,symsplit_varonly,32,29,9372421996,1000.02,1,50,1406170702,148.836,6259426682,6259426682,33823159,0,
mcs50_m3Dr2_s60.A00,mcs50_m3Dr2_s60.B00,symsplit_varonly,37,36,8997999475,1000.02,1,60,44863492,4.70294,5778590256,5778590256,33897719,0,
mcs50_m3Dr2_s60.A01,mcs50_m3Dr2_s60.B01,symsplit_varonly,37,32,9567580479,1000.02,1,60,8312335939,861.853,6283286002,6283286002,57385224,0,
mcs50_m3Dr2_s60.A02,mcs50_m3Dr2_s60.B02,symsplit_varonly,37,39,9385807350,1000.02,1,60,665967568,69.0056,6172211959,6172211959,39135624,0,
mcs50_m3Dr2_s60.A03,mcs50_m3Dr2_s60.B03,symsplit_varonly,37,33,9433966025,1000.01,1,60,3009009467,309.451,6230671319,6230671319,71869684,0,
mcs50_m3Dr2_s60.A04,mcs50_m3Dr2_s60.B04,symsplit_varonly,37,38,8948072372,1000.02,1,60,524874507,55.1831,5734095588,5734095588,37318558,0,
mcs50_m3Dr2_s60.A05,mcs50_m3Dr2_s60.B05,symsplit_varonly,37,37,9337290748,1000.02,1,60,5780077767,607.388,5951260183,5951260183,41619990,0,
mcs50_m3Dr2_s60.A06,mcs50_m3Dr2_s60.B06,symsplit_varonly,37,33,9541157789,1000.01,1,60,622929862,62.1668,6077364951,6077364951,58009080,0,
mcs50_m3Dr2_s60.A07,mcs50_m3Dr2_s60.B07,symsplit_varonly,37,39,9141426689,1000.02,1,60,717418042,76.1129,5759435183,5759435183,39867041,0,
mcs50_m3Dr2_s60.A08,mcs50_m3Dr2_s60.B08,symsplit_varonly,37,40,9156695457,1000.01,1,60,2903423907,315.382,5879869425,5879869425,32288763,0,
mcs50_m3Dr2_s60.A09,mcs50_m3Dr2_s60.B09,symsplit_varonly,37,33,9669579601,1000.01,1,60,1651228451,159.469,6254621551,6254621551,49806961,0,
mcs50_m3Dr4_s15.A00,mcs50_m3Dr4_s15.B00,symsplit_varonly,10,14,13147,0.0014237,0,15,10,5.278e-06,8352,8352,31,0,
mcs50_m3Dr4_s15.A01,mcs50_m3Dr4_s15.B01,symsplit_varonly,11,12,5125,0.000628968,0,15,1430,0.000177106,3335,3335,24,0,
mcs50_m3Dr4_s15.A02,mcs50_m3Dr4_s15.B02,symsplit_varonly,10,14,9666,0.00109013,0,15,254,2.9865e-05,6152,6152,27,0,
mcs50_m3Dr4_s15.A03,mcs50_m3Dr4_s15.B03,symsplit_varonly,11,16,6221,0.000676952,0,15,4313,0.000448007,3930,3930,22,0,
mcs50_m3Dr4_s15.A04,mcs50_m3Dr4_s15.B04,symsplit_varonly,11,15,9768,0.00106601,0,15,8247,0.000860144,5984,5984,49,0,
mcs50_m3Dr4_s15.A05,mcs50_m3Dr4_s15.B05,symsplit_varonly,10,16,16004,0.00175414,0,15,10,5.177e-06,10255,10255,102,0,
mcs50_m3Dr4_s15.A06,mcs50_m3Dr4_s15.B06,symsplit_varonly,10,15,7125,0.000862559,0,15,23,9.324e-06,4560,4560,30,0,
mcs50_m3Dr4_s15.A07,mcs50_m3Dr4_s15.B07,symsplit_varonly,11,17,7027,0.00082497,0,15,5508,0.000621695,4376,4376,24,0,
mcs50_m3Dr4_s15.A08,mcs50_m3Dr4_s15.B08,symsplit_varonly,11,14,10667,0.00111826,0,15,8279,0.000849271,6557,6557,32,0,
mcs50_m3Dr4_s15.A09,mcs50_m3Dr4_s15.B09,symsplit_varonly,10,14,8734,0.00102574,0,15,173,2.7962e-05,5621,5621,34,0,
mcs50_m3Dr4_s20.A00,mcs50_m3Dr4_s20.B00,symsplit_varonly,13,19,155367,0.0179062,0,20,6275,0.000698762,98697,98697,432,0,
mcs50_m3Dr4_s20.A01,mcs50_m3Dr4_s20.B01,symsplit_varonly,14,18,55023,0.00661967,0,20,20381,0.00237157,35317,35317,117,0,
mcs50_m3Dr4_s20.A02,mcs50_m3Dr4_s20.B02,symsplit_varonly,13,15,106207,0.0113095,0,20,24652,0.0023088,70150,70150,632,0,
mcs50_m3Dr4_s20.A03,mcs50_m3Dr4_s20.B03,symsplit_varonly,13,15,123684,0.014454,0,20,9609,0.00106681,78467,78467,181,0,
mcs50_m3Dr4_s20.A04,mcs50_m3Dr4_s20.B04,symsplit_varonly,14,13,55844,0.00672186,0,20,13452,0.00155171,35474,35474,81,0,
mcs50_m3Dr4_s20.A05,mcs50_m3Dr4_s20.B05,symsplit_varonly,14,18,70455,0.00874028,0,20,23566,0.00284593,44853,44853,43,0,
mcs50_m3Dr4_s20.A06,mcs50_m3Dr4_s20.B06,symsplit_varonly,13,12,133450,0.0149683,0,20,21983,0.00219621,86458,86458,927,0,
mcs50_m3Dr4_s20.A07,mcs50_m3Dr4_s20.B07,symsplit_varonly,14,19,113053,0.0125584,0,20,91898,0.0101538,70304,70304,224,0,
mcs50_m3Dr4_s20.A08,mcs50_m3Dr4_s20.B08,symsplit_varonly,14,15,135613,0.0147169,0,20,118651,0.0127865,84731,84731,371,0,
mcs50_m3Dr4_s20.A09,mcs50_m3Dr4_s20.B09,symsplit_varonly,13,17,152395,0.0156952,0,20,29,9.334e-06,97748,97748,840,0,
mcs50_m3Dr4_s50.A00,mcs50_m3Dr4_s50.B00,symsplit_varonly,31,30,8864990181,1000.01,1,50,191422532,21.0832,5830541228,5830541228,21498766,0,
mcs50_m3Dr4_s50.A01,mcs50_m3Dr4_s50.B01,symsplit_varonly,31,34,8838663002,1000.01,1,50,436698277,50.7601,5808011849,5808011849,21516936,0,
mcs50_m3Dr4_s50.A02,mcs50_m3Dr4_s50.B02,symsplit_varonly,31,31,8973963610,1000.02,1,50,3522275951,382.429,5915231727,5915231727,20245165,0,
mcs50_m3Dr4_s50.A03,mcs50_m3Dr4_s50.B03,symsplit_varonly,31,32,8726189080,1000.02,1,50,558155092,67.1047,5797763958,5797763958,17586904,0,
mcs50_m3Dr4_s50.A04,mcs50_m3Dr4_s50.B04,symsplit_varonly,32,31,8672921947,1000.02,1,50,5609642710,635.705,5843304201,5843304201,30232711,0,
mcs50_m3Dr4_s50.A05,mcs50_m3Dr4_s50.B05,symsplit_varonly,31,28,8718720974,1000.01,1,50,7532930910,860.477,5636707150,5636707150,17212662,0,
mcs50_m3Dr4_s50.A06,mcs50_m3Dr4_s50.B06,symsplit_varonly,31,30,8844646582,1000.01,1,50,2337501310,250.057,5822975089,5822975089,23610795,0,
mcs50_m3Dr4_s50.A07,mcs50_m3Dr4_s50.B07,symsplit_varonly,31,35,8305530188,1000.02,1,50,4286286772,508.651,5385581315,5385581315,20174191,0,
mcs50_m3Dr4_s50.A08,mcs50_m3Dr4_s50.B08,symsplit_varonly,30,31,8829010971,1000.01,1,50,264761352,28.3482,5780518771,5780518771,22313624,0,
mcs50_m3Dr4_s50.A09,mcs50_m3Dr4_s50.B09,symsplit_varonly,31,33,9372363520,1000.02,1,50,1296856948,139.279,6162252727,6162252727,36538190,0,
mcs50_m3Dr4_s60.A00,mcs50_m3Dr4_s60.B00,symsplit_varonly,36,35,8958583277,1000.02,1,60,1044028587,112.077,5760409326,5760409326,26771100,0,
mcs50_m3Dr4_s60.A01,mcs50_m3Dr4_s60.B01,symsplit_varonly,36,35,8443136644,1000.01,1,60,1043698441,119.825,5363931708,5363931708,23894288,0,
mcs50_m3Dr4_s60.A02,mcs50_m3Dr4_s60.B02,symsplit_varonly,36,40,8289402303,1000.01,1,60,3852598568,447.644,5397605907,5397605907,20688044,0,
mcs50_m3Dr4_s60.A03,mcs50_m3Dr4_s60.B03,symsplit_varonly,36,38,7751157423,1000.03,1,60,1546359699,186.917,4917899714,4917899714,17746516,0,
mcs50_m3Dr4_s60.A04,mcs50_m3Dr4_s60.B04,symsplit_varonly,37,38,7618607595,1000.02,1,60,1774831280,231.528,4884466204,4884466204,22517018,0,
mcs50_m3Dr4_s60.A05,mcs50_m3Dr4_s60.B05,symsplit_varonly,36,39,7932266706,1000.02,1,60,3002509343,364.435,5077116174,5077116174,28397037,0,
mcs50_m3Dr4_s60.A06,mcs50_m3Dr4_s60.B06,symsplit_varonly,36,33,9327896550,1000.01,1,60,4617606307,492.263,5960408282,5960408282,51005353,0,
mcs50_m3Dr4_s60.A07,mcs50_m3Dr4_s60.B07,symsplit_varonly,36,37,8913922840,1000.02,1,60,350984192,39.1161,5734248558,5734248558,49052211,0,
mcs50_m3Dr4_s60.A08,mcs50_m3Dr4_s60.B08,symsplit_varonly,36,38,7860414442,1000,1,60,1377956899,166.257,5043532168,5043532168,15580899,0,
mcs50_m3Dr4_s60.A09,mcs50_m3Dr4_s60.B09,symsplit_varonly,35,36,8112075615,1000,1,60,6912014410,848.467,5263154746,5263154746,26172897,0,
mcs50_m3Dr6_s15.A00,mcs50_m3Dr6_s15.B00,symsplit_varonly,11,15,3211,0.000432759,0,15,2429,0.000298838,2086,2086,20,0,
mcs50_m3Dr6_s15.A01,mcs50_m3Dr6_s15.B01,symsplit_varonly,11,17,4425,0.000536203,0,15,1405,0.000157375,2958,2958,16,0,
mcs50_m3Dr6_s15.A02,mcs50_m3Dr6_s15.B02,symsplit_varonly,10,13,7336,0.000852934,0,15,364,4.6841e-05,4672,4672,33,0,
mcs50_m3Dr6_s15.A03,mcs50_m3Dr6_s15.B03,symsplit_varonly,10,11,6344,0.000758642,0,15,843,9.6385e-05,4088,4088,42,0,
mcs50_m3Dr6_s15.A04,mcs50_m3Dr6_s15.B04,symsplit_varonly,10,13,25469,0.00283064,0,15,1728,0.000193822,15402,15402,72,0,
mcs50_m3Dr6_s15.A05,mcs50_m3Dr6_s15.B05,symsplit_varonly,10,15,11822,0.00166814,0,15,10,5.178e-06,7741,7741,54,0,
mcs50_m3Dr6_s15.A06,mcs50_m3Dr6_s15.B06,symsplit_varonly,10,12,10243,0.00120184,0,15,925,0.000111688,6417,6417,30,0,
mcs50_m3Dr6_s15.A07,mcs50_m3Dr6_s15.B07,symsplit_varonly,10,14,17719,0.0021221,0,15,1160,0.00013985,11128,11128,31,0,
mcs50_m3Dr6_s15.A08,mcs50_m3Dr6_s15.B08,symsplit_varonly,10,14,7460,0.000921256,0,15,1114,0.00013321,4825,4825,45,0,
mcs50_m3Dr6_s15.A09,mcs50_m3Dr6_s15.B09,symsplit_varonly,10,15,5844,0.000701515,0,15,280,3.7537e-05,3895,3895,35,0,
mcs50_m3Dr6_s20.A00,mcs50_m3Dr6_s20.B00,symsplit_varonly,14,16,127964,0.0154738,0,20,110784,0.0134273,80574,80574,110,0,
mcs50_m3Dr6_s20.A01,mcs50_m3Dr6_s20.B01,symsplit_varonly,14,18,100985,0.012138,0,20,53234,0.00650762,62889,62889,132,0,
mcs50_m3Dr6_s20.A02,mcs50_m3Dr6_s20.B02,symsplit_varonly,14,17,142857,0.0168945,0,20,129068,0.0151994,89675,89675,187,0,
mcs50_m3Dr6_s20.A03,mcs50_m3Dr6_s20.B03,symsplit_varonly,14,15,78923,0.00961528,0,20,64148,0.00763475,50288,50288,239,0,
mcs50_m3Dr6_s20.A04,mcs50_m3Dr6_s20.B04,symsplit_varonly,13,15,150421,0.0171085,0,20,36666,0.00403383,95456,95456,586,0,
mcs50_m3Dr6_s20.A05,mcs50_m3Dr6_s20.B05,symsplit_varonly,13,18,92228,0.0111759,0,20,9013,0.00101677,58909,58909,426,0,
mcs50_m3Dr6_s20.A06,mcs50_m3Dr6_s20.B06,symsplit_varonly,14,19,55386,0.00690916,0,20,26112,0.00304705,35837,35837,101,0,
mcs50_m3Dr6_s20.A07,mcs50_m3Dr6_s20.B07,symsplit_varonly,13,18,201007,0.0227454,0,20,31081,0.00358324,125695,125695,263,0,
mcs50_m3Dr6_s20.A08,mcs50_m3Dr6_s20.B08,symsplit_varonly,13,18,133644,0.0163394,0,20,37127,0.0043218,85723,85723,188,0,
mcs50_m3Dr6_s20.A09,mcs50_m3Dr6_s20.B09,symsplit_varonly,14,14,158940,0.0183496,0,20,154587,0.017792,100706,100706,638,0,
mcs50_m3Dr6_s50.A00,mcs50_m3Dr6_s50.B00,symsplit_varonly,30,31,8236366622,1000.01,1,50,1762997144,208.021,5303349390,5303349390,13532143,0,
mcs50_m3Dr6_s50.A01,mcs50_m3Dr6_s50.B01,symsplit_varonly,29,30,8340063693,1000.02,1,50,859301290,102.753,5438421869,5438421869,13093527,0,
mcs50_m3Dr6_s50.A02,mcs50_m3Dr6_s50.B02,symsplit_varonly,31,68,8278704069,1000.02,1,50,32,2.9224e-05,5421413747,5421413747,15900497,0,
mcs50_m3Dr6_s50.A03,mcs50_m3Dr6_s50.B03,symsplit_varonly,30,46,8399641013,1000.02,1,50,61632049,7.39471,5494665274,5494665274,17315037,0,
mcs50_m3Dr6_s50.A04,mcs50_m3Dr6_s50.B04,symsplit_varonly,30,28,8800262401,1000.02,1,50,628492532,67.5341,5840717735,5840717735,23469274,0,
mcs50_m3Dr6_s50.A05,mcs50_m3Dr6_s50.B05,symsplit_varonly,30,65,8633322746,1000.01,1,50,35,2.8943e-05,5592219233,5592219233,22774337,0,
mcs50_m3Dr6_s50.A06,mcs50_m3Dr6_s50.B06,symsplit_varonly,30,61,8124696932,1000.01,1,50,441,7.0366e-05,5228296630,5228296630,16886611,0,
mcs50_m3Dr6_s50.A07,mcs50_m3Dr6_s50.B07,symsplit_varonly,31,28,8360043268,1000.02,1,50,1436659908,159.398,5493915265,5493915265,14382593,0,
mcs50_m3Dr6_s50.A08,mcs50_m3Dr6_s50.B08,symsplit_varonly,30,32,8662118985,1000.01,1,50,968447422,109.377,5599865342,5599865342,18072931,0,
mcs50_m3Dr6_s50.A09,mcs50_m3Dr6_s50.B09,symsplit_varonly,29,28,8992286920,1000.02,1,50,139640719,15.6761,6011999128,6011999128,25538343,0,
mcs50_m3Dr6_s60.A00,mcs50_m3Dr6_s60.B00,symsplit_varonly,34,34,8845610172,1000.02,1,60,79809501,9.72141,5710309921,5710309921,31692321,0,
mcs50_m3Dr6_s60.A01,mcs50_m3Dr6_s60.B01,symsplit_varonly,35,35,8577651963,1000.02,1,60,273927863,28.1897,5613778348,5613778348,36963919,0,
mcs50_m3Dr6_s60.A02,mcs50_m3Dr6_s60.B02,symsplit_varonly,35,37,8516979631,1000.02,1,60,1898362644,219.271,5536741719,5536741719,39217314,0,
mcs50_m3Dr6_s60.A03,mcs50_m3Dr6_s60.B03,symsplit_varonly,35,35,8791394143,1000.02,1,60,7658792959,864.801,5584503079,5584503079,33060499,0,
mcs50_m3Dr6_s60.A04,mcs50_m3Dr6_s60.B04,symsplit_varonly,35,36,9340416630,1000.02,1,60,1343319964,150.77,6248889459,6248889459,44024889,0,
mcs50_m3Dr6_s60.A05,mcs50_m3Dr6_s60.B05,symsplit_varonly,34,32,9407775703,1000.02,1,60,228426015,22.4319,6060820909,6060820909,49277212,0,
mcs50_m3Dr6_s60.A06,mcs50_m3Dr6_s60.B06,symsplit_varonly,35,33,4433291478,1000.02,1,60,77142624,16.2949,2884352420,2884352420,16891343,0,
mcs50_m3Dr6_s60.A07,mcs50_m3Dr6_s60.B07,symsplit_varonly,34,33,8319568250,1000.02,1,60,61972098,7.61985,5505153212,5505153212,42844041,0,
mcs50_m3Dr6_s60.A08,mcs50_m3Dr6_s60.B08,symsplit_varonly,35,36,8456168446,1000.02,1,60,8048107301,949.57,5439254857,5439254857,25034928,0,
mcs50_m3Dr6_s60.A09,mcs50_m3Dr6_s60.B09,symsplit_varonly,35,37,8324689784,1000.01,1,60,189306699,21.9266,5265653242,5265653242,21156934,0,
mcs50_m4D_s30.A00,mcs50_m4D_s30.B00,symsplit_varonly,23,21,762767,0.0664407,0,30,385724,0.0322127,537519,537519,7242,0,
mcs50_m4D_s30.A01,mcs50_m4D_s30.B01,symsplit_varonly,22,33,2573914,0.225071,0,30,122215,0.00974414,1815423,1815423,23795,0,
mcs50_m4D_s30.A02,mcs50_m4D_s30.B02,symsplit_varonly,23,25,672460,0.0516616,0,30,243367,0.0182462,466247,466247,9635,0,
mcs50_m4D_s30.A03,mcs50_m4D_s30.B03,symsplit_varonly,22,30,1317084,0.107814,0,30,72279,0.00463969,932844,932844,18924,0,
mcs50_m4D_s30.A04,mcs50_m4D_s30.B04,symsplit_varonly,23,20,2323588,0.20087,0,30,2294786,0.197881,1571706,1571706,17149,0,
mcs50_m4D_s30.A05,mcs50_m4D_s30.B05,symsplit_varonly,22,24,3521374,0.277928,0,30,1641806,0.135297,2470355,2470355,43364,0,
mcs50_m4D_s30.A06,mcs50_m4D_s30.B06,symsplit_varonly,22,20,2167488,0.179652,0,30,484836,0.0392158,1498912,1498912,36486,0,
mcs50_m4D_s30.A07,mcs50_m4D_s30.B07,symsplit_varonly,23,26,1179655,0.0936105,0,30,891669,0.0689049,844663,844663,28290,0,
mcs50_m4D_s30.A08,mcs50_m4D_s30.B08,symsplit_varonly,23,21,2976690,0.233373,0,30,2843458,0.221832,2036557,2036557,27933,0,
mcs50_m4D_s30.A09,mcs50_m4D_s30.B09,symsplit_varonly,22,28,1692501,0.140249,0,30,76812,0.00663799,1166807,1166807,22689,0,
mcs50_m4D_s35.A00,mcs50_m4D_s35.B00,symsplit_varonly,26,35,27394764,2.29299,0,35,2381897,0.177603,18706937,18706937,100788,0,
mcs50_m4D_s35.A01,mcs50_m4D_s35.B01,symsplit_varonly,26,23,31207495,2.41194,0,35,19804800,1.49809,21901592,21901592,309367,0,
mcs50_m4D_s35.A02,mcs50_m4D_s35.B02,symsplit_varonly,27,24,4621093,0.401281,0,35,3742448,0.319047,3071920,3071920,74968,0,
mcs50_m4D_s35.A03,mcs50_m4D_s35.B03,symsplit_varonly,27,39,1219731,0.114849,0,35,66079,0.00629732,805700,805700,15238,0,
mcs50_m4D_s35.A04,mcs50_m4D_s35.B04,symsplit_varonly,26,25,26341177,2.34566,0,35,16507974,1.4581,18664809,18664809,185010,0,
mcs50_m4D_s35.A05,mcs50_m4D_s35.B05,symsplit_varonly,26,22,16637635,1.40945,0,35,6557321,0.54492,11798083,11798083,131384,0,
mcs50_m4D_s35.A06,mcs50_m4D_s35.B06,symsplit_varonly,26,27,7271098,0.595988,0,35,780785,0.0546822,5020009,5020009,91279,0,
mcs50_m4D_s35.A07,mcs50_m4D_s35.B07,symsplit_varonly,26,23,32284333,2.54952,0,35,10509721,0.802832,23277832,23277832,218793,0,
mcs50_m4D_s35.A08,mcs50_m4D_s35.B08,symsplit_varonly,26,27,24920940,2.1076,0,35,6618510,0.536172,17853295,17853295,395036,0,
mcs50_m4D_s35.A09,mcs50_m4D_s35.B09,symsplit_varonly,26,22,21703812,1.71505,0,35,8137410,0.642962,15278776,15278776,395395,0,
mcs50_m4D_s40.A00,mcs50_m4D_s40.B00,symsplit_varonly,31,29,40117099,3.25075,0,40,27919783,2.18157,28272044,28272044,595747,0,
mcs50_m4D_s40.A01,mcs50_m4D_s40.B01,symsplit_varonly,30,26,181909168,15.9933,0,40,137382435,12.1862,130623963,130623963,1225479,0,
mcs50_m4D_s40.A02,mcs50_m4D_s40.B02,symsplit_varonly,30,25,245737299,20.6487,0,40,178803943,14.7501,170773553,170773553,2655044,0,
mcs50_m4D_s40.A03,mcs50_m4D_s40.B03,symsplit_varonly,30,22,260656075,23.5744,0,40,226514818,20.3709,190749618,190749618,1302461,0,
